ImageInput,Augmentation,Scheduler,CriterionWeight,OptimizerType,OptimizerLR,LossFunction,Model,Accuracy_mean,Accuracy_std,Accuracy_var,Precision_mean,Precision_std,Precision_var,Recall_mean,Recall_std,Recall_var,F1_mean,F1_std,F1_var,AUC_mean,AUC_std,AUC_var,Uncertainty_mean,Uncertainty_std,Uncertainty_var
224,none,reduce_on_plateau,weight10,AdamW,0.0001,FocalLoss,Resnet101,0.9097796143250688,0.003230313884175913,1.0434927790299673e-05,0.8591477346567974,0.0026675994443971416,7.116086795747938e-06,0.8535756696134056,0.011177201759497829,0.00012492983917252134,0.8562234498456511,0.006874148385926357,4.7253916031733936e-05,0.9403963103791577,0.005908913550060385,3.491525934208722e-05,0.11776951134099989,0.023376289339967462,0.0005464509033058764
224,none,reduce_on_plateau,weight10,AdamW,0.0001,FocalLoss,Resnet152,0.9061983471074381,0.007311312411619945,5.3455289180307856e-05,0.8571262002610311,0.01516833732592336,0.00023007845723299982,0.8410542287900779,0.011836109454218128,0.00014009348701223175,0.8484802167564973,0.010856428721865902,0.00011786204459295489,0.9357998776523647,0.0067743606616075475,4.5891962373535854e-05,0.10690956278752788,0.017705659230302397,0.0003134903687795925
224,none,reduce_on_plateau,weight10,AdamW,0.0001,FocalLoss,Densenet121,0.9050964187327825,0.00593246707089751,3.519416554728328e-05,0.8535521014527223,0.016559951274604807,0.00027423198621728535,0.8453819765140519,0.01025345331253453,0.00010513330483232534,0.8486152320365707,0.004792483466330075,2.2967897775047133e-05,0.9337565521956602,0.008928252778260667,7.971369767251933e-05,0.16008806772275783,0.02096655951678461,0.00043959661797087136
224,none,reduce_on_plateau,weight10,AdamW,0.0001,FocalLoss,Densenet169,0.9071625344352618,0.008212647485269352,6.744757871730103e-05,0.8539127582210331,0.014585806344427498,0.00021274574671714146,0.8530017152658662,0.014684009121347132,0.00021562012387580577,0.8531614079147779,0.012504301139767023,0.00015635754699397887,0.9419736352840984,0.007772409688903348,6.041035237215864e-05,0.13406836464545424,0.015756677431312097,0.00024827288367442
224,none,reduce_on_plateau,weight10,AdamW,0.0001,FocalLoss,Vision,0.8867768595041323,0.005628875135455276,3.168423529054665e-05,0.8311360723746205,0.012581074571780286,0.0001582834373806965,0.7959757223908168,0.011600774086853559,0.00013457795941421302,0.8113250505221945,0.0089055119044279,7.930814227990703e-05,0.9123619091029038,0.013048376314490108,0.00017026012444454645,0.06942415517699482,0.008558022111913062,7.323974246799292e-05
224,basic,reduce_on_plateau,None,Adam,0.0001,CrossEntropyLoss,Resnet18,0.921625344352617,0.002252813668566946,5.075169425282061e-06,0.8830079556291223,0.00717510971780905,5.148219946259786e-05,0.8643818445705238,0.005735779196402215,3.289916298988044e-05,0.8731092823871641,0.002851968795407684,8.133726009979157e-06,0.9562709160479315,0.0009131537503878058,8.338497718473152e-07,0.10507562484296395,0.014873845974813279,0.0002212312940824692
224,basic,reduce_on_plateau,None,Adam,0.0001,CrossEntropyLoss,Resnet34,0.9228650137741047,0.0030412399677437452,9.249140541401976e-06,0.8878822764071181,0.004437872449433928,1.9694711877444696e-05,0.8617231824778994,0.008351065143877134,6.97402890372796e-05,0.8738644315567579,0.0057227178716187255,3.274949983814435e-05,0.9579400016792814,0.003439795194056713,1.183219097705566e-05,0.0892221058622148,0.012313847616122272,0.00015163084311308018
224,basic,reduce_on_plateau,None,Adam,0.0001,CrossEntropyLoss,Resnet50,0.9235537190082646,0.003986169732365774,1.5889549135229032e-05,0.8880388412513793,0.006049603062333104,3.659769721179007e-05,0.8642630953951709,0.008835137810563415,7.80596601316473e-05,0.875380672059587,0.006972363741683691,4.861385614634539e-05,0.9600211109645072,0.001519689666354479,2.3094566820245875e-06,0.07928070109337215,0.009527190191372159,9.076735294257788e-05
224,basic,reduce_on_plateau,None,Adam,0.0001,CrossEntropyLoss,Resnet101,0.9285123966942148,0.006449605933026549,4.159741669133126e-05,0.8915713460300182,0.01632927909790288,0.0002666453558572079,0.8805449267713419,0.005591014567124679,3.125944388980036e-05,0.8856141984226633,0.008275255680571258,6.847985657882688e-05,0.9626365915388213,0.0049596470964174515,2.459809932100206e-05,0.09066244680910421,0.008224623955943857,6.76444392166856e-05
224,basic,reduce_on_plateau,None,Adam,0.0001,CrossEntropyLoss,Resnet152,0.9264462809917354,0.0017826692982844269,3.177909827045891e-06,0.8903507659817078,0.006580054147917656,4.329711258952835e-05,0.8734529621322075,0.013606998200961708,0.00018515040004097515,0.8811689789830502,0.0050178672711976915,2.5178991951356963e-05,0.9600726888891554,0.002562349685920931,6.565635912939093e-06,0.08265012734988572,0.013985806744599144,0.00019560279029727493
224,basic,reduce_on_plateau,None,Adam,0.0001,CrossEntropyLoss,Densenet121,0.9260330578512397,0.002905650566078375,8.442805212151579e-06,0.8935203741862967,0.011040334106511479,0.00012188897718340061,0.8671262699564586,0.007770412476186438,6.037931005007386e-05,0.8791720117076588,0.0036244685454776045,1.3136772237156543e-05,0.9617945519317732,0.002721286611209294,7.405400820346962e-06,0.09123633226094009,0.012463861296314166,0.00015534783841375825
224,basic,reduce_on_plateau,None,Adam,0.0001,CrossEntropyLoss,Densenet169,0.9275482093663913,0.0034914027150514154,1.2189892918668395e-05,0.892105426143994,0.009167112908882434,8.403595908419897e-05,0.8749307296477108,0.006763899690937237,4.5750339029060855e-05,0.8829965974575806,0.0049674183953082995,2.4675245514047277e-05,0.9621262099821276,0.004381747257885738,1.9199709031989185e-05,0.0716690554582746,0.0067498593321420495,4.5560601003705113e-05
224,basic,reduce_on_plateau,None,Adam,0.0001,CrossEntropyLoss,Vision,0.8955922865013773,0.002511650486062059,6.308388164135777e-06,0.8514558496139493,0.0036728527857368474,1.348984758569492e-05,0.8012006861063465,0.0063239794598733195,3.999271620889964e-05,0.8226248771051281,0.005115887281034386,2.6172302672249402e-05,0.9242314289484101,0.0033106210974300676,1.0960212050749066e-05,0.03345807450217396,0.002428617066433502,5.898180855372069e-06
224,basic,reduce_on_plateau,None,Adam,0.0001,TotalCrossEntropyLoss,Resnet18,0.9219008264462809,0.0032522641744125837,1.0577222260167563e-05,0.884035076745414,0.0070988559430139025,5.03937556996638e-05,0.8640255970444649,0.011935452680909907,0.00014245503069823951,0.8732732572495049,0.0064677121495741886,4.1831300449749566e-05,0.9551685878444026,0.0030407498899749632,9.246159893382752e-06,0.06437976715382716,0.012468536368728937,0.00015546439917831618
