ImageInput,Augmentation,Scheduler,CriterionWeight,OptimizerType,OptimizerLR,LossFunction,Model,Fold,Accuracy,Precision,Recall,F1,AUC,Uncertainty,num_epochs_trained,Acc_class_0,Acc_class_1
224,none,cosine_warm_up,None,AdamW,0.01,CEL,R101,2,0.8567493112947658,0.7743097238895558,0.8316400580551524,0.7960784313725491,0.9137898979236887,0.1128336240642613,9,0.8730703259005146,0.7902097902097902
224,none,cosine_warm_up,None,AdamW,0.01,CEL,R101,3,0.8911845730027548,0.8520316432937792,0.7818313761709987,0.8097402231208388,0.9089289783972461,0.08482550879115885,9,0.9622641509433962,0.6013986013986014
224,none,cosine_warm_up,None,AdamW,0.01,CEL,R101,4,0.890495867768595,0.8411678908162734,0.7945969125214408,0.8146030196030879,0.9189117057899219,0.1086813925035457,10,0.9528301886792453,0.6363636363636364
224,none,cosine_warm_up,None,AdamW,0.01,CEL,R101,5,0.8987603305785123,0.8388387188435138,0.8432840744161498,0.8410312516990286,0.9260696421931413,0.08282795624691548,10,0.934819897084048,0.7517482517482518
224,none,cosine_warm_up,None,AdamW,0.01,CEL,R152,1,0.8953168044077136,0.8385410791502161,0.8239873334212957,0.8309413797752259,0.9145365783444686,0.09242117137679408,10,0.9416809605488851,0.7062937062937062
224,none,cosine_warm_up,None,AdamW,0.01,CEL,R152,2,0.8939393939393939,0.831117146905999,0.8363240533051854,0.8336779656478444,0.9159444757643729,0.09647378412797744,10,0.9313893653516295,0.7412587412587412
224,none,cosine_warm_up,None,AdamW,0.01,CEL,R152,3,0.8960055096418733,0.850405474859179,0.8046246206623565,0.8244544526511739,0.9146865141719344,0.08540501790682686,9,0.9554030874785592,0.6538461538461539
224,none,cosine_warm_up,None,AdamW,0.01,CEL,R152,4,0.8849862258953168,0.8191511346265472,0.814916215859612,0.8170041182450254,0.9109771018004296,0.10080262546546241,9,0.9305317324185248,0.6993006993006993
224,none,cosine_warm_up,None,AdamW,0.01,CEL,R152,5,0.8973829201101928,0.8584320776768857,0.798885077186964,0.8236173173768102,0.9094627499430245,0.10294232817088529,9,0.9614065180102916,0.6363636363636364
224,none,cosine_warm_up,None,AdamW,0.01,CEL,D121,1,0.8760330578512396,0.8347985653515723,0.7407309671460616,0.7738568244431216,0.884411471890031,0.07464963508336551,11,0.9639794168096055,0.5174825174825175
224,none,cosine_warm_up,None,AdamW,0.01,CEL,D121,2,0.8863636363636364,0.8295075564101794,0.7959823195672253,0.8109695719239554,0.9068268780961748,0.0736362949646489,11,0.9451114922813036,0.6468531468531469
224,none,cosine_warm_up,None,AdamW,0.01,CEL,D121,3,0.8794765840220385,0.8311539768799814,0.7600277081409157,0.7875913561970076,0.9028925619834711,0.07145744819947997,10,0.9571183533447685,0.5629370629370629
224,none,cosine_warm_up,None,AdamW,0.01,CEL,D121,4,0.8856749311294766,0.8319812274168317,0.7876368914104763,0.8067291038552826,0.8941303122263672,0.07064859028379984,11,0.9493996569468267,0.6258741258741258
224,none,cosine_warm_up,None,AdamW,0.01,CEL,D121,5,0.8884297520661157,0.8253097692203988,0.8183797334740731,0.8217675941080196,0.9030215067950917,0.07579894102294661,11,0.9339622641509434,0.7027972027972028
224,none,cosine_warm_up,None,AdamW,0.01,CEL,D169,1,0.8918732782369146,0.8608285643292959,0.7743435809473544,0.8069631266750499,0.90610118869124,0.05749956562340362,11,0.9682675814751286,0.5804195804195804
224,none,cosine_warm_up,None,AdamW,0.01,CEL,D169,2,0.8698347107438017,0.8752845045312732,0.6893719488059111,0.7332498690199973,0.8415748059830392,0.04341738133384732,10,0.9871355060034306,0.3916083916083916
224,none,cosine_warm_up,None,AdamW,0.01,CEL,D169,3,0.9028925619834711,0.8733515537335155,0.8023156089193825,0.8310087949186749,0.9134780314025598,0.05491696272303321,11,0.9682675814751286,0.6363636363636364
224,none,cosine_warm_up,None,AdamW,0.01,CEL,D169,4,0.8842975206611571,0.8384349154980223,0.7709460350969786,0.7976984650905122,0.9044279048567214,0.06359507987257294,10,0.9579759862778731,0.583916083916084
224,none,cosine_warm_up,None,AdamW,0.01,CEL,D169,5,0.8973829201101928,0.868421052631579,0.7870101596516691,0.8185692541856926,0.9094117717616861,0.05633673498656701,10,0.9691252144082333,0.6048951048951049
224,none,cosine_warm_up,None,AdamW,0.01,CEL,Vit,1,0.8705234159779615,0.7918888002686593,0.8336192109777015,0.8094567994304142,0.919455972843623,0.05472215764537178,9,0.8945111492281304,0.7727272727272727
224,none,cosine_warm_up,None,AdamW,0.01,CEL,Vit,2,0.7851239669421488,0.7231836291785436,0.8305845098297928,0.7368312207363689,0.9214291283330734,0.034336572035731684,10,0.7555746140651801,0.9055944055944056
224,none,cosine_warm_up,None,AdamW,0.01,CEL,Vit,3,0.8684573002754821,0.7890450335356116,0.8283744557329462,0.8057462496821765,0.9216975134642373,0.034868413664402756,10,0.8945111492281304,0.7622377622377622
224,none,cosine_warm_up,None,AdamW,0.01,CEL,Vit,4,0.890495867768595,0.847218016032576,0.7853608655495448,0.8106172404034273,0.9148559416569708,0.042270070033605736,10,0.9588336192109777,0.6118881118881119
224,none,cosine_warm_up,None,AdamW,0.01,CEL,Vit,5,0.8560606060606061,0.8830378124332408,0.6451708668689801,0.6828882677185925,0.8971500197915291,0.010335840482209854,9,0.9931389365351629,0.2972027972027972
224,none,cosine_warm_up,None,AdamW,0.01,RCEL,R18,1,0.803030303030303,0.4015151515151515,0.5,0.44537815126050423,0.47839724597872113,1.696140575712494e-07,50,1.0,0.0
224,none,cosine_warm_up,None,AdamW,0.01,RCEL,R18,2,0.7796143250688705,0.5819429637526652,0.5368782161234991,0.5341431819913615,0.5020481234031835,0.004258516503034985,13,0.9373927958833619,0.13636363636363635
224,none,cosine_warm_up,None,AdamW,0.01,RCEL,R18,3,0.803030303030303,0.4015151515151515,0.5,0.44537815126050423,0.4762711559452554,1.8521914744952773e-07,50,1.0,0.0
224,none,cosine_warm_up,None,AdamW,0.01,RCEL,R18,4,0.19696969696969696,0.09848484848484848,0.5,0.16455696202531644,0.5080935359666063,1.917165704602941e-07,50,0.0,1.0
224,none,cosine_warm_up,None,AdamW,0.01,RCEL,R18,5,0.7451790633608816,0.5577693278685969,0.5444649689932709,0.5472839056748776,0.5299226930873586,0.005082734229374762,13,0.8756432246998285,0.21328671328671328
224,none,cosine_warm_up,None,AdamW,0.01,RCEL,R34,1,0.19696969696969696,0.09848484848484848,0.5,0.16455696202531644,0.5004288164665522,1.1120312550609194e-07,50,0.0,1.0
224,none,cosine_warm_up,None,AdamW,0.01,RCEL,R34,2,0.3347107438016529,0.49418112568768513,0.49340282359150284,0.3337893062941368,0.48021896628243116,0.0023167996030858855,14,0.23156089193825044,0.7552447552447552
224,none,cosine_warm_up,None,AdamW,0.01,RCEL,R34,3,0.19696969696969696,0.09848484848484848,0.5,0.16455696202531644,0.5,1.3507398972671625e-07,50,0.0,1.0
224,none,cosine_warm_up,None,AdamW,0.01,RCEL,R34,4,0.8009641873278237,0.40131124913733607,0.49871355060034306,0.4447418738049713,0.5194826614209118,0.00018029095056538606,50,0.9974271012006861,0.0
224,none,cosine_warm_up,None,AdamW,0.01,RCEL,R34,5,0.43870523415977963,0.502686298685441,0.5040572634912257,0.4158845175190714,0.49694880591107005,0.011701437083669523,11,0.39622641509433965,0.6118881118881119
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,R18,1,0.8891184573002755,0.8280570909011375,0.8148502440955271,0.8211766577754251,0.9102529117537693,0.04392608474848084,10,0.9373927958833619,0.6923076923076923
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,R18,2,0.8829201101928374,0.8701522496591425,0.7344636495579892,0.7764737842977452,0.8534197363528411,0.03439589249552223,11,0.9794168096054888,0.48951048951048953
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,R18,3,0.8918732782369146,0.830638286170008,0.824482121651933,0.827500595897952,0.9070277921049791,0.05588097651135629,11,0.9356775300171527,0.7132867132867133
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,R18,4,0.8801652892561983,0.8119630360447587,0.8053173241852487,0.8085651936715768,0.9037052141683358,0.054417336292329234,11,0.9288164665523156,0.6818181818181818
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,R18,5,0.8829201101928374,0.8554036514666437,0.746338567093284,0.7834828007241801,0.8610604661205005,0.0321193882762814,10,0.9716981132075472,0.5209790209790209
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,R34,1,0.8794765840220385,0.8510933865071453,0.7375973083520253,0.7751691540219593,0.8991111804147824,0.035294119428853556,10,0.9716981132075472,0.5034965034965035
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,R34,2,0.8808539944903582,0.8460267189483341,0.747690988257026,0.7822833741414055,0.8850232100660919,0.03243829402918565,10,0.967409948542024,0.527972027972028
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,R34,3,0.8918732782369146,0.8385193613555768,0.806010027708141,0.8206531616052188,0.9005070829684894,0.03687433523515805,10,0.9476843910806175,0.6643356643356644
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,R34,4,0.8581267217630854,0.7755059647456823,0.7784008444385804,0.77693656930126,0.887984442658542,0.060540110882124416,10,0.9099485420240138,0.6468531468531469
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,R34,5,0.8960055096418733,0.850405474859179,0.8046246206623565,0.8244544526511739,0.9088300207511185,0.04227683241421374,10,0.9554030874785592,0.6538461538461539
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,R50,1,0.8684573002754821,0.7890983090888082,0.8376105027048424,0.8088134219138098,0.9137374203840756,0.0710220395149573,10,0.888507718696398,0.7867132867132867
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,R50,2,0.8629476584022039,0.7814026503567788,0.810430135901834,0.794252707416709,0.894175292974607,0.06485081419542951,10,0.8970840480274442,0.7237762237762237
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,R50,3,0.8939393939393939,0.8585674814669424,0.7848660773189076,0.8139700499168052,0.8987573318619629,0.04488171669673985,10,0.9648370497427101,0.6048951048951049
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,R50,4,0.8898071625344353,0.8352346089850249,0.802084707745085,0.8169624848729327,0.8964783072844823,0.04813876789245477,10,0.9468267581475128,0.6573426573426573
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,R50,5,0.8973829201101928,0.8460299887664231,0.8186766064124555,0.83124483726111,0.9283171802468544,0.041604606131085416,10,0.9485420240137221,0.6888111888111889
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,R101,1,0.8898071625344353,0.8289444167497507,0.8165984958437789,0.8225302276123165,0.9230859192265711,0.05306616094114872,10,0.9373927958833619,0.6958041958041958
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,R101,2,0.8849862258953168,0.8823475887170155,0.7331112283942472,0.777583118316161,0.8907957394235267,0.03782748290148849,10,0.983704974271012,0.4825174825174825
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,R101,3,0.8753443526170799,0.8672687465790914,0.7112745744821216,0.7543682233539544,0.8944421787474961,0.029668770090300382,10,0.9819897084048027,0.4405594405594406
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,R101,4,0.8973829201101928,0.8460299887664231,0.8186766064124555,0.83124483726111,0.934029735273303,0.04145055502197689,10,0.9485420240137221,0.6888111888111889
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,R101,5,0.8815426997245179,0.8295937063750581,0.7718696397941681,0.7954494078333088,0.8850292074991903,0.03943434951796853,9,0.9528301886792453,0.5909090909090909
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,R152,1,0.8794765840220385,0.813881684772007,0.7943330254651009,0.8034643184481338,0.8994140507862634,0.054575563536259766,10,0.934819897084048,0.6538461538461539
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,R152,2,0.8932506887052342,0.8416258550411121,0.8068676606412455,0.8224259615043218,0.9051445981120081,0.05782846972578442,10,0.9493996569468267,0.6643356643356644
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,R152,3,0.8939393939393939,0.8496184284906727,0.7967409948542024,0.8190797671099432,0.9100190118629226,0.04139792473982197,10,0.9571183533447685,0.6363636363636364
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,R152,4,0.8739669421487604,0.8001589458074714,0.8040968465496767,0.8021001296661376,0.8943612134006645,0.08632083436418159,10,0.9193825042881647,0.6888111888111889
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,R152,5,0.8808539944903582,0.8294933670525011,0.7688019527642169,0.7933017850222048,0.9160614257097961,0.047037066287148405,10,0.9536878216123499,0.583916083916084
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,D121,1,0.8994490358126722,0.8758955505279035,0.7869771737696265,0.8207801430431327,0.9023947750362846,0.038155025386026414,11,0.9725557461406518,0.6013986013986014
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,D121,2,0.8891184573002755,0.8419003309922268,0.787142103179839,0.809993213230543,0.8884582398733342,0.044435578764294006,11,0.9554030874785592,0.6188811188811189
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,D121,3,0.8898071625344353,0.8760775862068966,0.7532656023222062,0.7940797940797941,0.9009164077774713,0.03531641148651104,10,0.9785591766723842,0.527972027972028
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,D121,4,0.8794765840220385,0.8065599809732522,0.8246800369441879,0.8150459837464652,0.9011053269200782,0.050304242088794464,11,0.9150943396226415,0.7342657342657343
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,D121,5,0.8877410468319559,0.8272845766241197,0.8087148700356248,0.8174504802534202,0.9022898199570584,0.05351169663842783,11,0.9391080617495712,0.6783216783216783
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,D169,1,0.8953168044077136,0.8673406862745099,0.7804459691252144,0.8134149434421656,0.9271611750170927,0.03676449906761845,11,0.9699828473413379,0.5909090909090909
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,D169,2,0.8966942148760331,0.8664136185875316,0.7865813431851167,0.8176441431786519,0.8943762069834111,0.03000416551239761,10,0.9682675814751286,0.6048951048951049
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,D169,3,0.9035812672176309,0.8830432140129969,0.7948278136957383,0.8287020183634672,0.9220078806270915,0.03709178297880176,11,0.9742710120068611,0.6153846153846154
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,D169,4,0.890495867768595,0.8235839753026426,0.8394577120992215,0.8311112866802294,0.9190286557353452,0.041066589726879495,10,0.9236706689536878,0.7552447552447552
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,D169,5,0.8980716253443526,0.8398617930532823,0.8362580815411005,0.8380402276673742,0.9208368818145832,0.03056879646572651,11,0.9382504288164666,0.7342657342657343
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,Vit,1,0.8808539944903582,0.8148664318238239,0.8004683995250033,0.8073199636418027,0.9075690604421307,0.020260560984865308,10,0.9331046312178388,0.6678321678321678
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,Vit,2,0.8657024793388429,0.7855831037649219,0.8385341074020319,0.8065316246382803,0.918108049754705,0.01901274980222606,10,0.8833619210977701,0.7937062937062938
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,Vit,3,0.8884297520661157,0.8328186356073211,0.7999076395302811,0.8146745159338442,0.920667454329547,0.01683686127572623,9,0.9459691252144082,0.6538461538461539
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,Vit,4,0.8918732782369146,0.8353600277946669,0.8126072041166381,0.8231848963645573,0.9023288032721994,0.016526835586842738,10,0.9433962264150944,0.6818181818181818
224,none,cosine_warm_up,None,AdamW,0.01,TCEL,Vit,5,0.8636363636363636,0.7827228327228327,0.8332893521572766,0.8029051161744825,0.9161184013242332,0.01251542582981685,10,0.8833619210977701,0.7832167832167832
224,none,cosine_warm_up,None,AdamW,0.01,FL,R18,1,0.8732782369146006,0.8044485995870827,0.7812376302942341,0.7918993020937188,0.895812592210534,0.19692284296245716,10,0.9331046312178388,0.6293706293706294
224,none,cosine_warm_up,None,AdamW,0.01,FL,R18,2,0.8836088154269972,0.8548326542801681,0.7494062541232354,0.7858636947911022,0.8986373831999904,0.17155756183166126,10,0.9708404802744426,0.527972027972028
224,none,cosine_warm_up,None,AdamW,0.01,FL,R18,3,0.8698347107438017,0.8261494190418647,0.7249967014117957,0.7588673545509583,0.8768487087526536,0.18486682216190492,10,0.9639794168096055,0.486013986013986
224,none,cosine_warm_up,None,AdamW,0.01,FL,R18,4,0.878099173553719,0.8197829783788161,0.7723644280248054,0.7923728505471335,0.9016450958989553,0.20049212245830225,10,0.9468267581475128,0.5979020979020979
224,none,cosine_warm_up,None,AdamW,0.01,FL,R18,5,0.8340220385674931,0.7459499263622975,0.8029753265602322,0.7664540095291932,0.8875886120740324,0.27803767113679606,10,0.8542024013722127,0.7517482517482518
224,none,cosine_warm_up,None,AdamW,0.01,FL,R34,1,0.8760330578512396,0.8466478924418605,0.7288560496107666,0.7666986828151835,0.881202845182262,0.23899761880636722,9,0.9716981132075472,0.486013986013986
224,none,cosine_warm_up,None,AdamW,0.01,FL,R34,2,0.8801652892561983,0.8391812865497077,0.7525399129172714,0.784297520661157,0.8888015929182311,0.17982835307372752,10,0.9631217838765008,0.541958041958042
224,none,cosine_warm_up,None,AdamW,0.01,FL,R34,3,0.8774104683195593,0.8097668285384625,0.7930465760654439,0.8009279798876072,0.892993798654176,0.2520563681219307,9,0.9322469982847341,0.6538461538461539
224,none,cosine_warm_up,None,AdamW,0.01,FL,R34,4,0.8836088154269972,0.8366144890762888,0.7705172186304262,0.7968142829818259,0.9047517662440476,0.21771583928367444,10,0.9571183533447685,0.583916083916084
224,none,cosine_warm_up,None,AdamW,0.01,FL,R34,5,0.8712121212121212,0.7965678978938349,0.7957844042749703,0.7961750352627308,0.9178261703990692,0.18304581393644948,10,0.9202401372212693,0.6713286713286714
224,none,cosine_warm_up,None,AdamW,0.01,FL,R50,1,0.8539944903581267,0.861405325443787,0.646523288032722,0.683291698732854,0.8915664095767013,0.14941186501069806,9,0.9888507718696398,0.3041958041958042
224,none,cosine_warm_up,None,AdamW,0.01,FL,R50,2,0.8884297520661157,0.8567251461988304,0.7656023222060957,0.7991735537190083,0.9036422411208004,0.2530199355034993,10,0.9682675814751286,0.5629370629370629
224,none,cosine_warm_up,None,AdamW,0.01,FL,R50,3,0.8946280991735537,0.8678609351324911,0.7773782820952633,0.8112650043030247,0.9220243735681128,0.14552631705115213,9,0.9708404802744426,0.583916083916084
224,none,cosine_warm_up,None,AdamW,0.01,FL,R50,4,0.8808539944903582,0.8181777974347634,0.7912323525531073,0.8035048964199305,0.9051356019623601,0.2551754469467684,9,0.9391080617495712,0.6433566433566433
224,none,cosine_warm_up,None,AdamW,0.01,FL,R50,5,0.8615702479338843,0.7796099203266943,0.8227668557857237,0.7974396435350826,0.9080683467475921,0.2777382623959231,10,0.8867924528301887,0.7587412587412588
224,none,cosine_warm_up,None,AdamW,0.01,FL,R101,1,0.8891184573002755,0.825770169365843,0.8214474205040243,0.8235788205835275,0.9237456368674206,0.25131420410501043,9,0.9331046312178388,0.7097902097902098
224,none,cosine_warm_up,None,AdamW,0.01,FL,R101,2,0.8980716253443526,0.8475582671404682,0.8191054228790078,0.832139252806584,0.9314913217143063,0.1987062711925641,9,0.9493996569468267,0.6888111888111889
224,none,cosine_warm_up,None,AdamW,0.01,FL,R101,3,0.8712121212121212,0.8344240216570931,0.7218960284998021,0.7580549875028402,0.8784620182561863,0.24228587272745686,9,0.9682675814751286,0.4755244755244755
224,none,cosine_warm_up,None,AdamW,0.01,FL,R101,4,0.8911845730027548,0.8810911445685607,0.7541232352553108,0.7959368106454138,0.912893281675443,0.1884205344230839,9,0.9802744425385935,0.527972027972028
224,none,cosine_warm_up,None,AdamW,0.01,FL,R101,5,0.8801652892561983,0.8206611570247934,0.7815674891146589,0.7986111111111112,0.9043769266753829,0.2845412899566783,9,0.9442538593481989,0.6188811188811189
224,none,cosine_warm_up,None,AdamW,0.01,FL,R152,1,0.8877410468319559,0.820318958540611,0.8311452698245152,0.8255393018653044,0.9281027720135782,0.22417253771405446,9,0.9245283018867925,0.7377622377622378
224,none,cosine_warm_up,None,AdamW,0.01,FL,R152,2,0.9042699724517906,0.8571056387485558,0.8308813827681752,0.8430154279336214,0.9121286089553671,0.2808879828628891,9,0.9519725557461407,0.7097902097902098
224,none,cosine_warm_up,None,AdamW,0.01,FL,R152,3,0.8643250688705234,0.7835055914337438,0.8310792980604301,0.802807560822097,0.8985624152862576,0.2743971599537471,9,0.885934819897084,0.7762237762237763
224,none,cosine_warm_up,None,AdamW,0.01,FL,R152,4,0.8891184573002755,0.8350244426898719,0.7990170207151339,0.8150161860441562,0.9258777243339851,0.2336828257733692,9,0.9476843910806175,0.6503496503496503
224,none,cosine_warm_up,None,AdamW,0.01,FL,R152,5,0.8849862258953168,0.8231683332960247,0.8030412983243171,0.8124488067476477,0.903696218018688,0.2623622592442524,9,0.9382504288164666,0.6678321678321678
224,none,cosine_warm_up,None,AdamW,0.01,FL,D121,1,0.8794765840220385,0.8330539549502357,0.7573888375775168,0.7862232179589324,0.9028955607000204,0.2607017274905703,11,0.9588336192109777,0.5559440559440559
224,none,cosine_warm_up,None,AdamW,0.01,FL,D121,2,0.8739669421487604,0.815430168535431,0.759236046971896,0.7820311634831898,0.8777453250008997,0.2773688345015298,11,0.9485420240137221,0.5699300699300699
224,none,cosine_warm_up,None,AdamW,0.01,FL,D121,3,0.8808539944903582,0.8460267189483341,0.747690988257026,0.7822833741414055,0.9066229653708213,0.22358257045043733,10,0.967409948542024,0.527972027972028
224,none,cosine_warm_up,None,AdamW,0.01,FL,D121,4,0.8725895316804407,0.8052709591483139,0.7742116374191845,0.7880567927632227,0.8901690076647196,0.261907216291189,11,0.9365351629502573,0.6118881118881119
224,none,cosine_warm_up,None,AdamW,0.01,FL,D121,5,0.8863636363636364,0.8308016164212164,0.7933434490038264,0.8098666495246667,0.9153252407969389,0.26363568099773455,11,0.9468267581475128,0.6398601398601399
224,none,cosine_warm_up,None,AdamW,0.01,FL,D169,1,0.8863636363636364,0.8271185060970647,0.801260060694023,0.8131234775039138,0.9002356991207763,0.2435555192194166,11,0.9416809605488851,0.6608391608391608
224,none,cosine_warm_up,None,AdamW,0.01,FL,D169,2,0.8987603305785123,0.8470376482623507,0.8234925451906584,0.8344470048763688,0.91474948721947,0.24646771590593317,10,0.9476843910806175,0.6993006993006993
224,none,cosine_warm_up,None,AdamW,0.01,FL,D169,3,0.8946280991735537,0.8513513513513513,0.7971698113207547,0.819982351210903,0.9228010411543859,0.19590345524599143,10,0.9579759862778731,0.6363636363636364
224,none,cosine_warm_up,None,AdamW,0.01,FL,D169,4,0.8884297520661157,0.8362623762376238,0.7933104631217839,0.8119453673886418,0.9034473245450947,0.21130584010462009,11,0.9502572898799314,0.6363636363636364
224,none,cosine_warm_up,None,AdamW,0.01,FL,D169,5,0.8801652892561983,0.8135175784921977,0.800039583058451,0.8064723689532189,0.9037561923496743,0.2534965512243579,10,0.9322469982847341,0.6678321678321678
224,none,cosine_warm_up,None,AdamW,0.01,FL,Vit,1,0.8670798898071626,0.8616217184529416,0.6876566829397018,0.7297833626946453,0.9068928498602598,0.08004481806275197,11,0.983704974271012,0.3916083916083916
224,none,cosine_warm_up,None,AdamW,0.01,FL,Vit,2,0.8863636363636364,0.8249765541797142,0.8065378018208207,0.8152106088454867,0.9164497595029327,0.10010132497928609,9,0.9382504288164666,0.6748251748251748
224,none,cosine_warm_up,None,AdamW,0.01,FL,Vit,3,0.8836088154269972,0.8323240133057628,0.7771143950389233,0.7999417895079257,0.912848300927203,0.34809804785779613,9,0.9528301886792453,0.6013986013986014
224,none,cosine_warm_up,None,AdamW,0.01,FL,Vit,4,0.8292011019283747,0.7520029803646564,0.8448344108721467,0.7763195491804298,0.9215475776367715,0.25109489662387496,10,0.8190394511149228,0.8706293706293706
224,none,cosine_warm_up,None,AdamW,0.01,FL,Vit,5,0.8856749311294766,0.8129445234708392,0.8562475260588468,0.831366908085478,0.9299619762741546,0.09016397181319764,9,0.9048027444253859,0.8076923076923077
224,none,cosine_warm_up,None,AdamW,0.001,CEL,R18,1,0.8767217630853994,0.8265020959478342,0.754354136429608,0.7820395738203958,0.9008864206119781,0.09188783153338158,16,0.9562607204116638,0.5524475524475524
224,none,cosine_warm_up,None,AdamW,0.001,CEL,R18,2,0.8801652892561983,0.8143693973551078,0.7974007124950522,0.8054015084294588,0.9014981587880387,0.10982963195810541,16,0.9339622641509434,0.6608391608391608
224,none,cosine_warm_up,None,AdamW,0.001,CEL,R18,3,0.8863636363636364,0.8249765541797142,0.8065378018208207,0.8152106088454867,0.9022328443426213,0.1107079591056732,16,0.9382504288164666,0.6748251748251748
224,none,cosine_warm_up,None,AdamW,0.001,CEL,R18,4,0.8753443526170799,0.8057408705106732,0.791760126665787,0.7984099041570306,0.891984730535331,0.12169942645725633,16,0.9296740994854202,0.6538461538461539
224,none,cosine_warm_up,None,AdamW,0.001,CEL,R18,5,0.8787878787878788,0.8214033352176371,0.7727932444913577,0.7932340195542207,0.8926609411172018,0.10831423670518556,16,0.9476843910806175,0.5979020979020979
224,none,cosine_warm_up,None,AdamW,0.001,CEL,R34,1,0.8767217630853994,0.8419285288914198,0.7358820424858161,0.771625695580008,0.8706323693459199,0.0786835061943562,12,0.9682675814751286,0.5034965034965035
224,none,cosine_warm_up,None,AdamW,0.001,CEL,R34,2,0.871900826446281,0.8246527777777777,0.7355191977833487,0.7671046232067525,0.8777363288512516,0.07218802361321003,13,0.9605488850771869,0.5104895104895105
224,none,cosine_warm_up,None,AdamW,0.001,CEL,R34,3,0.8746556473829201,0.8210286062081558,0.7530676870299511,0.7794469649170247,0.8716999124374769,0.07323421957271692,13,0.9536878216123499,0.5524475524475524
224,none,cosine_warm_up,None,AdamW,0.001,CEL,R34,4,0.8725895316804407,0.8062509510846592,0.7715727668557857,0.7868201828003838,0.8849182549868656,0.08396833949249678,13,0.9382504288164666,0.6048951048951049
224,none,cosine_warm_up,None,AdamW,0.001,CEL,R34,5,0.8705234159779615,0.8028104983172294,0.7676474468927299,0.7830458902258746,0.8849077594789431,0.0861566325310471,13,0.9373927958833619,0.5979020979020979
224,none,cosine_warm_up,None,AdamW,0.001,CEL,R50,1,0.8712121212121212,0.8330887123839356,0.7232154637815015,0.7589074277474355,0.8741858484568604,0.06469832489548996,12,0.967409948542024,0.479020979020979
224,none,cosine_warm_up,None,AdamW,0.001,CEL,R50,2,0.878099173553719,0.8375777304958701,0.7459757223908168,0.7787452381464821,0.8786839232808358,0.06313152441724564,14,0.9639794168096055,0.527972027972028
224,none,cosine_warm_up,None,AdamW,0.001,CEL,R50,3,0.8822314049586777,0.8222365772316198,0.7894511149228131,0.8040957381757357,0.8861177416065924,0.0902934555147194,13,0.9425385934819898,0.6363636363636364
224,none,cosine_warm_up,None,AdamW,0.001,CEL,R50,4,0.8760330578512396,0.8497162883845126,0.7262171790473677,0.7650274206598939,0.8838642061197807,0.056931533294301236,12,0.9734133790737565,0.479020979020979
224,none,cosine_warm_up,None,AdamW,0.001,CEL,R50,5,0.8794765840220385,0.8541106446058382,0.7349584377886265,0.7735808706577383,0.8976223176480466,0.05876611949010223,13,0.9734133790737565,0.4965034965034965
224,none,cosine_warm_up,None,AdamW,0.001,CEL,R101,1,0.8815426997245179,0.8444429875600281,0.7520781105686766,0.7853547854785479,0.8902289819957059,0.05190438191060745,13,0.9656946826758147,0.5384615384615384
224,none,cosine_warm_up,None,AdamW,0.001,CEL,R101,2,0.8849862258953168,0.8303714639522329,0.787208074943924,0.8058535999519606,0.8921241708548742,0.06489159451399293,12,0.9485420240137221,0.6258741258741258
