ImageInput,Model,Accuracy_mean,Accuracy_std,Accuracy_var,Precision_mean,Precision_std,Precision_var,Recall_mean,Recall_std,Recall_var,F1_mean,F1_std,F1_var,AUC_mean,AUC_std,AUC_var,Uncertainty_mean,Uncertainty_std,Uncertainty_var,Acc_class_0_mean,Acc_class_1_mean
224,efficientnet_b7,0.7637741046831955,0.030252117259776026,0.0009151905986992385,0.688646352974102,0.026275900436684842,0.0006904229437585748,0.751838447552327,0.024014673466425617,0.0005767045416990466,0.7013797134723236,0.030079215754453763,0.0009047592204029794,0.8193039147256762,0.02713577430394528,0.0007363502470746569,0.19834844132008356,0.027603843494075478,0.000761972175645413,0.7723237597911228,0.7313531353135313
224,regnety_008,0.9085399449035811,0.0033172436856177324,1.1004105669770716e-05,0.8550787806129614,0.006130150565050452,3.757874595018837e-05,0.8795164111711433,0.0062232059061510525,3.872829175035334e-05,0.8662577789938155,0.004204583982249475,1.7678526463788856e-05,0.9426644492125453,0.0048175616443592905,2.3208900197201793e-05,0.06664772716465697,0.005780728948150328,3.34168271719832e-05,0.9293298520452566,0.8297029702970298
224,regnety_016,0.9118457300275482,0.0036116007168393617,1.3043659737874591e-05,0.864179352006364,0.006293816333347661,3.9612124037913797e-05,0.872128152763057,0.005784068559660991,3.345544910285877e-05,0.868007356283416,0.005090850639446289,2.591676023315069e-05,0.9462095034568729,0.004110358296425091,1.6895045324990577e-05,0.04845629553759608,0.0065921274055620325,4.3456143731162015e-05,0.94029590948651,0.803960396039604
224,resnext101_32x8d,0.9079889807162533,0.005876233886419152,3.4530124687900734e-05,0.8579626438670406,0.012297444303583593,0.00015122713639974058,0.8694482503080595,0.009193358444938496,8.451783949712196e-05,0.8630964145938622,0.0067349572028827034,4.535964852466161e-05,0.9456798421356497,0.0034367187003129,1.181103542508039e-05,0.041395746986417056,0.006865224919249097,4.713131319187876e-05,0.9355961705831157,0.8033003300330032
224,Vision,0.8869146005509642,0.005912445187695527,3.4957008097504e-05,0.8545093894710052,0.004457234903026477,1.986694298075745e-05,0.7820170789924945,0.018489169971241136,0.00034184940622544496,0.8099471102246317,0.01391207320084416,0.00019354578074564627,0.8972744271816214,0.00341657755792373,1.1673002209308077e-05,0.008285478134699998,0.002606517059673263,6.793931182367751e-06,0.962053959965187,0.601980198019802
384,Resnet18,0.915564738292011,0.0034641257134874026,1.2000166958844608e-05,0.868357191441435,0.005618936770979867,3.157245043626966e-05,0.8807960430507803,0.005447997209150587,2.9680673590912588e-05,0.8743203270360203,0.005005179587489534,2.5051822703021903e-05,0.9548311489112358,0.0014177739865349971,2.0100830768953384e-06,0.0694411037128067,0.006759183335581408,4.5686559364001416e-05,0.9404699738903395,0.821122112211221
384,Resnet34,0.9219008264462809,0.004736569934999831,2.2435094749144306e-05,0.8811284696368059,0.011053591452006592,0.0001221818839878732,0.8840705219347,0.006882469606837639,4.7368387889043847e-05,0.8823308116815174,0.005590485791550512,3.125353138552816e-05,0.9565310055809759,0.003819558294854436,1.4589025567791327e-05,0.058579005700902034,0.006024872151110134,3.6299084437222445e-05,0.948999129677981,0.819141914191419
384,Resnet50,0.9162534435261709,0.006670137748100925,4.449073757864089e-05,0.8719471513210282,0.01172034338920562,0.00013736644916089588,0.8763711880326414,0.009281353583657713,8.614352434487587e-05,0.8740265979003949,0.009455754482214411,8.941129282791791e-05,0.9571479863391039,0.005602476837838934,3.138774671852174e-05,0.05742051533969639,0.008261082292633198,6.824548064565778e-05,0.944821583986075,0.807920792079208
384,Resnet101,0.9144628099173554,0.0021449602620382084,4.60085452572302e-06,0.8666599580397326,0.0028705397704074896,8.239998573491084e-06,0.8796137838326914,0.010186720749503045,0.00010376927962835587,0.8727397663308153,0.0046190173150221486,2.1335320956474422e-05,0.9579367336211428,0.003550818996146188,1.2608315543392622e-05,0.056757355622104134,0.008384722538368992,7.030357204543296e-05,0.9394255874673629,0.8198019801980199
384,Resnet152,0.9134986225895316,0.008273067146250831,6.844364000637486e-05,0.8667790738707033,0.01722897211082422,0.00029683747999555875,0.8763315496040465,0.003225225696668552,1.0402080794451144e-05,0.8710499768912241,0.009432471018843123,8.897150952131541e-05,0.9565827078791429,0.0026822201133928987,7.1943047366894155e-06,0.04595410119029759,0.005486284286676477,3.0099315274233218e-05,0.9401218450826805,0.8125412541254124
