ImageInput,Model,Fold,Accuracy,Precision,Recall,F1,AUC,Uncertainty,num_epochs_trained,Acc_class_0,Acc_class_1
224,Eff_b7,3,0.8636363636363636,0.7964285714285715,0.7409288824383164,0.7630634224172318,0.8814577360889538,0.10996411510478847,45,0.9433962264150944,0.5384615384615384
224,Eff_b7,4,0.8581267217630854,0.7890798911699233,0.7243039978889037,0.7487593864968838,0.8650127745325001,0.14534087873950324,34,0.9451114922813036,0.5034965034965035
224,Eff_b7,5,0.8512396694214877,0.7701031656302997,0.7292518801952764,0.746241751271089,0.8642630953951708,0.16484636943251055,32,0.9305317324185248,0.527972027972028
224,RGy8,1,0.9221763085399449,0.8885808247724793,0.8578638342789286,0.8720178967148016,0.9546564070577793,0.05908101436563902,18,0.9639794168096055,0.7517482517482518
224,RGy8,2,0.9166666666666666,0.878252159475965,0.8504749967014118,0.8633443653235122,0.9459031534503232,0.059623684888953477,12,0.9596912521440824,0.7412587412587412
224,RGy8,3,0.9201101928374655,0.8904259191845649,0.8473413379073756,0.8665255043172856,0.944622701483765,0.05408808215605526,13,0.967409948542024,0.7272727272727273
224,RGy8,4,0.9214876033057852,0.8869346733668342,0.8574350178123763,0.8710680458624127,0.9455343113147573,0.055651472639508995,12,0.9631217838765008,0.7517482517482518
224,RGy8,5,0.9146005509641874,0.8644222508591065,0.8663412059638474,0.8653766206576842,0.943885017212633,0.06000355699528664,12,0.9459691252144082,0.7867132867132867
224,RGy16,1,0.9173553719008265,0.8706673940716494,0.8667370365483573,0.8686812656762493,0.9510909330806414,0.057034400400049375,11,0.9502572898799314,0.7832167832167832
224,RGy16,2,0.9263085399449036,0.8956726307734888,0.8643950389233408,0.8788134066237501,0.9588426153606258,0.03958482573072944,14,0.9665523156089194,0.7622377622377622
224,RGy16,3,0.9152892561983471,0.8652081033718428,0.8680894577120992,0.8666372953497489,0.9529561347743165,0.05037390420660197,13,0.9459691252144082,0.7902097902097902
224,RGy16,4,0.9194214876033058,0.8820705096654023,0.8561485684127194,0.8682333304118037,0.9592894241264739,0.05586840987937706,11,0.9605488850771869,0.7517482517482518
224,RGy16,5,0.912534435261708,0.8639138684926986,0.8571381448739939,0.8604622654715917,0.9481401959961137,0.040135178256106234,13,0.9485420240137221,0.7657342657342657
224,RX101_32x8d,1,0.9276859504132231,0.8980365661071585,0.8665721071381449,0.8810785765933997,0.9640543847233384,0.03267548529290282,15,0.967409948542024,0.7657342657342657
224,RX101_32x8d,2,0.9235537190082644,0.8928998803350618,0.8574020319303338,0.8735643094447081,0.9569684175173025,0.03363585660810633,15,0.9665523156089194,0.7482517482517482
224,RX101_32x8d,3,0.931129476584022,0.9077138103161397,0.8673967541892069,0.885601553045583,0.9567525099257517,0.03342946380628349,12,0.9725557461406518,0.7622377622377622
224,RX101_32x8d,4,0.931129476584022,0.8919002025853753,0.8898271539780973,0.8908582510260226,0.9653948110208831,0.03808569491523906,14,0.9579759862778731,0.8216783216783217
224,RX101_32x8d,5,0.9290633608815427,0.8921495327102804,0.8806240928882438,0.8862192764429715,0.959109501133515,0.03959103943160777,15,0.9605488850771869,0.8006993006993007
224,Vit,1,0.8918732782369146,0.8462033462033463,0.7928156748911466,0.8152760074517109,0.9118017488514916,0.01968746833808199,9,0.9562607204116638,0.6293706293706294
224,Vit,2,0.8980716253443526,0.8545955449725195,0.8072305053437129,0.8276861889794085,0.9123745037124112,0.013366567966649512,11,0.9571183533447685,0.6573426573426573
224,Vit,3,0.8994490358126722,0.8589322554839797,0.806768702995118,0.8289945792462571,0.9290233779942185,0.013314834074689997,9,0.9596912521440824,0.6538461538461539
224,Vit,4,0.9028925619834711,0.8678226995683176,0.8089127853278797,0.8335965407795438,0.9225521476807926,0.02315566015514901,8,0.9639794168096055,0.6538461538461539
224,Vit,5,0.8932506887052342,0.8446039246053637,0.8015899195144478,0.8203370536266674,0.9297820532811956,0.02355779533941636,8,0.9528301886792453,0.6503496503496503
384,R18,1,0.9331955922865014,0.9015592642987553,0.8831969916875577,0.891965528747138,0.9661175017092685,0.05968213542033689,17,0.9656946826758147,0.8006993006993007
384,R18,2,0.9221763085399449,0.8925227092910295,0.852586093152131,0.8705427977418604,0.9610646643236695,0.05759090402096436,18,0.967409948542024,0.7377622377622378
384,R18,3,0.9256198347107438,0.9099267060414147,0.8454941285129964,0.8727357718826692,0.9644262255754537,0.05452644084837963,19,0.9777015437392796,0.7132867132867133
384,R18,4,0.9304407713498623,0.9117683338415835,0.8603707613141576,0.8829293059115704,0.96751490362125,0.06080942320129871,14,0.9759862778730704,0.7447552447552448
384,R18,5,0.9325068870523416,0.8973306713989944,0.8867264810661037,0.8918890992581697,0.9663903849152563,0.060396858003809874,13,0.9622641509433962,0.8111888111888111
384,R34,1,0.9380165289256198,0.9141326794011357,0.8848792716717244,0.8984984481167688,0.9680216867180846,0.047924357439168126,16,0.9725557461406518,0.7972027972027972
384,R34,2,0.928374655647383,0.8890358361774744,0.8828341469850904,0.8858859766584952,0.9634186568148833,0.05767907571452745,14,0.9579759862778731,0.8076923076923077
384,R34,3,0.9304407713498623,0.9082013204092261,0.8643290671592558,0.8839542533568929,0.9616554114838849,0.042223167487776485,15,0.9734133790737565,0.7552447552447552
384,R34,4,0.931129476584022,0.9024199793495096,0.8739939305977041,0.8872204979075208,0.9593134138588684,0.040146884152633684,16,0.9682675814751286,0.7797202797202797
384,R34,5,0.9290633608815427,0.8993986802033742,0.8700686106346484,0.8836733027134029,0.9591364895824586,0.04927273876849481,15,0.967409948542024,0.7727272727272727
384,R50,1,0.9304407713498623,0.8919605167588003,0.8867594669481462,0.8893258439685483,0.9703696817761998,0.04323919823072097,20,0.9588336192109777,0.8146853146853147
384,R50,2,0.9352617079889807,0.9018041999408459,0.8910806174957119,0.8963017890843669,0.9704986265878204,0.047866528295900525,19,0.9639794168096055,0.8181818181818182
384,R50,3,0.931129476584022,0.8950939071280686,0.8845494128512996,0.8896827543450712,0.9564466408377215,0.04927756543544451,15,0.9614065180102916,0.8076923076923077
384,R50,4,0.9331955922865014,0.902493718295169,0.8818775564058583,0.8916670448418318,0.9678747496071681,0.051360422840423706,19,0.9665523156089194,0.7972027972027972
384,R50,5,0.9228650137741047,0.8848641085114965,0.8662092624356775,0.8750871802749827,0.9615624512708562,0.05162615312457746,18,0.9596912521440824,0.7727272727272727
384,R101,1,0.9304407713498623,0.8919605167588003,0.8867594669481462,0.8893258439685483,0.9648340510261606,0.045410077206583896,17,0.9588336192109777,0.8146853146853147
384,R101,2,0.9352617079889807,0.9105021230181918,0.879205699960417,0.8936876869391824,0.9614035192937423,0.03625740138846564,24,0.9716981132075472,0.7867132867132867
384,R101,3,0.9297520661157025,0.9190746474028209,0.8507058978757092,0.8794392979828403,0.9671850448008252,0.04854370886172842,13,0.9811320754716981,0.7202797202797203
384,R101,4,0.9304407713498623,0.8961087451687387,0.880162290539649,0.887818897113776,0.9648760330578512,0.058285714921659404,11,0.9631217838765008,0.7972027972027972
384,R101,5,0.9366391184573003,0.908722058096337,0.8866605093020188,0.897108843537415,0.9657786467391956,0.04224511047746613,19,0.9691252144082333,0.8041958041958042
