ImageInput,Model,Fold,Accuracy,Precision,Recall,F1,AUC,Uncertainty,num_epochs_trained,Acc_class_0,Acc_class_1
224,RX101_32x8d,4,0.9166666666666666,0.8753882032731206,0.8708002654051306,0.8730643600945883,0.948992810508205,0.035154988772939405,23,0.9495213228894691,0.7920792079207921
224,RX101_32x8d,5,0.9042699724517906,0.8548161562442692,0.8556773431912381,0.8552456143999874,0.941501721973764,0.03849412086965842,21,0.939077458659704,0.7722772277227723
224,Vit,1,0.8966942148760331,0.8594843529027814,0.8132254478711578,0.8331658353044992,0.8978391311716029,0.00680533790916853,19,0.9564838990426457,0.66996699669967
224,Vit,2,0.8822314049586777,0.8540027605244996,0.765206938448414,0.7975742367210372,0.8978908334697699,0.0073637905907530605,17,0.9660574412532638,0.5643564356435643
224,Vit,3,0.8822314049586777,0.8474291364535267,0.7724969624899827,0.8012033867771573,0.8919393244807509,0.012888097514966999,17,0.9608355091383812,0.5841584158415841
224,Vit,4,0.8870523415977961,0.8551371909807117,0.781618109591638,0.8101851851851852,0.8972416823927825,0.006670517126003143,18,0.9625761531766753,0.6006600660066007
224,Vit,5,0.8863636363636364,0.8564935064935064,0.7775379365612802,0.8076069071352798,0.9014611643932016,0.007699647532608259,17,0.9643167972149695,0.5907590759075908
384,R18,1,0.9132231404958677,0.8626544342507645,0.8832045084404001,0.8722955145118734,0.9550563411432528,0.07109108915346272,19,0.9347258485639687,0.8316831683168316
384,R18,2,0.9173553719008265,0.8709737489403688,0.8833854664839852,0.8769561041749053,0.9526148437298039,0.07653326776205732,19,0.9416884247171453,0.8250825082508251
384,R18,3,0.912534435261708,0.8651484480431848,0.8730493153754018,0.8690065957016058,0.9546082545591373,0.0718248779095987,20,0.9408181026979983,0.8052805280528053
384,R18,4,0.9139118457300276,0.8661748974861829,0.8775646494153332,0.8716783970758228,0.9554010231310337,0.058303667623497785,22,0.9399477806788512,0.8151815181518152
384,R18,5,0.9207988980716253,0.8768344284866735,0.886776275538781,0.8816650237158941,0.9564752819929512,0.06945261611541702,20,0.9451697127937336,0.8283828382838284
384,R34,1,0.9221763085399449,0.8831597222222223,0.8803565735163594,0.8817472827085779,0.9625761531766752,0.05717248385193092,21,0.9521322889469104,0.8085808580858086
384,R34,2,0.9207988980716253,0.8817215870098751,0.8770562434833562,0.8793586893460963,0.9523706939884589,0.05815232196597338,18,0.9521322889469104,0.801980198019802
384,R34,3,0.9146005509641874,0.8637869187793592,0.8877198424803316,0.874895426562348,0.9572019865171896,0.06795427556846953,24,0.9338555265448216,0.8415841584158416
384,R34,4,0.9249311294765841,0.8823542520948475,0.8942472576239346,0.8881035622501176,0.955880705564029,0.0584616650559242,19,0.9469103568320278,0.8415841584158416
384,R34,5,0.9269972451790633,0.8946198680777253,0.880972692569518,0.887549097540447,0.9546254886585265,0.0511542820622121,20,0.9599651871192341,0.801980198019802
384,R50,1,0.9207988980716253,0.8838037316957958,0.8734112314625719,0.8784587893191058,0.9613697662194418,0.05308596277251414,23,0.9547432550043516,0.7920792079207921
384,R50,2,0.90633608815427,0.8566793228516338,0.8618428422476712,0.8592204770215242,0.9482574889342721,0.058248985057011086,19,0.938207136640557,0.7854785478547854
384,R50,3,0.9139118457300276,0.8652109098939929,0.8799946574291894,0.8722787096701554,0.9604908271506001,0.06793233496333866,19,0.938207136640557,0.8217821782178217
384,R50,4,0.9235537190082644,0.8833025356739554,0.886086911563219,0.8846839885379438,0.9606947639933706,0.04622126179870073,22,0.9503916449086162,0.8217821782178217
384,R50,5,0.9166666666666666,0.870739256489763,0.8805202974605555,0.875491024953245,0.9549270853978349,0.06161403210691731,20,0.9425587467362925,0.8184818481848185
384,R101,1,0.912534435261708,0.8678692772818889,0.8669742953407612,0.8674206176598521,0.9577850735465192,0.04639199325720714,28,0.9451697127937336,0.7887788778877888
384,R101,2,0.9152892561983471,0.8703171828171828,0.8747899594136959,0.8725245766843228,0.9530313344650392,0.053357319567249435,21,0.9442993907745866,0.8052805280528053
384,R101,3,0.9159779614325069,0.866166667117767,0.8885901644994787,0.876632421108932,0.959896250721678,0.06771913674510133,20,0.9355961705831157,0.8415841584158416
384,R101,4,0.9118457300275482,0.8624341844964544,0.8762591663866126,0.8690605352669148,0.9565097501917295,0.06252508488874559,22,0.9373368146214099,0.8151815181518152
384,R101,5,0.9166666666666666,0.86651247848537,0.8914553335229085,0.8780606809340546,0.9624612591807483,0.05379324365221721,23,0.9347258485639687,0.8481848184818482
384,R152,1,0.9166666666666666,0.8741405125251944,0.8732302734189867,0.8736842105263158,0.9574461362585344,0.03982790869008373,27,0.9477806788511749,0.7986798679867987
384,R152,2,0.9146005509641874,0.8669381175391542,0.8792148144318348,0.8728546409807356,0.9599651871192341,0.04661232076191608,20,0.9399477806788512,0.8184818481848185
384,R152,3,0.9077134986225895,0.8555613751724176,0.8724331963222431,0.8635594813005074,0.9525114391334695,0.04854698500089237,22,0.9329852045256745,0.8118811881188119
384,R152,4,0.9249311294765841,0.8909935307733396,0.8784522055338693,0.8845115705150892,0.9564896437424422,0.04140926919940871,25,0.95822454308094,0.7986798679867987
384,R152,5,0.9035812672176309,0.8462618333434109,0.8783272583132987,0.8606399811334724,0.9565011331420348,0.053374022299187036,19,0.9216710182767625,0.834983498349835
384,D121,1,0.9325068870523416,0.9049745185586073,0.8868839886599627,0.8955094991364422,0.9526062266801092,0.05108335156037147,20,0.9651871192341166,0.8085808580858086
384,D121,2,0.9228650137741047,0.8852332852332853,0.8795767305190049,0.8823611111111112,0.9567625169827688,0.03822337348260876,23,0.9538729329852045,0.8052805280528053
