Scale,Fold,class_Accuracy,class_Precision,class_Recall,class_F1,class_AUC,class_Uncertainty,stain_Accuracy,stain_Precision,stain_Recall,stain_F1,stain_AUC,stain_Uncertainty,scanner_Accuracy,scanner_Precision,scanner_Recall,scanner_F1,scanner_AUC,scanner_Uncertainty,num_epochs_trained
n_5,1,0.8690476190476191,0.8326731471395303,0.7449200854178231,0.7758871252204586,0.8924563268454672,0.04352909391595863,0.2669172932330827,0.26158148015796784,0.26330142235589404,0.2596417895019329,0.4993363068362998,1.3845974124488811,0.3358395989974937,0.35515132398503907,0.3532135982092757,0.29342399752266735,0.5091245121225382,1.0969257617257893,17
n_5,2,0.8583959899749374,0.8002735273584582,0.7468179979492198,0.768070987654321,0.871932060846088,0.0449522578534394,0.2725563909774436,0.27710975922506603,0.27367227132535227,0.2703504864742555,0.5103704098183536,1.384157707634442,0.32644110275689225,0.34840172458397123,0.3125606983784292,0.28298692666880704,0.49540759336714246,1.0970606319457354,17
n_5,3,0.8646616541353384,0.820781405782652,0.7421378914591584,0.7705938251131939,0.8775481886341614,0.04810005607701478,0.2412280701754386,0.24235961955810106,0.2455013899081409,0.2402744837592775,0.5036358297918706,1.3843004062477071,0.3865914786967419,0.3544230069784573,0.3874057822363792,0.32350858819999817,0.5369684672997193,1.0971270822903214,17
n_5,4,0.8640350877192983,0.819943095658699,0.7406586015183301,0.7692176982941812,0.8877550540446468,0.049434847387747914,0.23809523809523808,0.23619093941612168,0.2319586524640127,0.23150019070921657,0.48962453237639864,1.3843832018657523,0.3082706766917293,0.332291617713865,0.315265569212615,0.26997366442726883,0.4802156575143211,1.097201688729007,17
n_5,5,0.868421052631579,0.8611141333913611,0.7185586212735534,0.7587805158912944,0.8761135831271578,0.04054838683010604,0.2399749373433584,0.23972701538017707,0.2399491625334295,0.2374140226929599,0.49721109888765724,1.3845451330121854,0.3558897243107769,0.3474509925430171,0.33374291851087984,0.29896406491799904,0.5081602256951409,1.097109058472733,17
n1,1,0.8721804511278195,0.8448888829709325,0.7436618658338116,0.7778517701771814,0.8893848599730954,0.038781001695885525,0.2550125313283208,0.25391620060611575,0.25495403645031806,0.25088622446338316,0.4999335939569799,1.384702105983153,0.33709273182957394,0.3489707577127306,0.35408528282639895,0.2928670393993577,0.5226846634887833,1.097081404433015,17
n1,2,0.8652882205513784,0.811943070184143,0.7587628526542554,0.7802028866866901,0.8703563466006907,0.0459502524420565,0.25125313283208023,0.2538762527475006,0.2523734064853439,0.24913959934232754,0.490949518009992,1.384266024153449,0.3032581453634085,0.32846699248478534,0.2914575708129363,0.2642135111980719,0.4903845567836443,1.0971085019152387,17
n1,3,0.8690476190476191,0.8249700632947483,0.7546565883669956,0.7812831331818674,0.8854008899257768,0.047945952852433596,0.24812030075187969,0.24916587739502616,0.24778970667153977,0.2450712930976089,0.5041103897064506,1.3843225138787298,0.37656641604010027,0.3448750638484717,0.35964595761483703,0.3112777600645607,0.5348479037844153,1.0971474509870556,17
n1,4,0.8602756892230576,0.8220698013096657,0.7231281925852061,0.7554217968637794,0.8698460033301663,0.04001698045330146,0.2362155388471178,0.23531893336651633,0.23361189587889414,0.2319463444017389,0.4804877747786805,1.384378140354811,0.31954887218045114,0.3366651061546642,0.30356461709115523,0.2754277750571437,0.46072046842683906,1.0971405131493093,17
n1,5,0.8646616541353384,0.850250954551053,0.7140102162726597,0.7526540100736149,0.8687171334230157,0.04101349403259543,0.2487468671679198,0.2479813583466824,0.24747821113597626,0.24548168456589042,0.5094488157025583,1.3845727047035743,0.36466165413533835,0.3529980624155387,0.33432514630309557,0.3046608167008307,0.5034692184277104,1.0971252203233752,17
