Model,Scale,Cluster,Fold,class_Accuracy,class_Precision,class_Recall,class_F1,class_AUC,class_Uncertainty,class_Acc_class_0,class_Acc_class_1,stain_Accuracy,stain_Precision,stain_Recall,stain_F1,stain_AUC,stain_Uncertainty,stain_Acc_class_0,stain_Acc_class_1,stain_Acc_class_2,num_epochs_trained
efficientnet_b0,0.0,3,5,0.8897243107769424,0.841509034443817,0.8186188276686015,0.829213067787995,0.9162166865786776,0.0647036753452491,0.9419713831478538,0.6952662721893491,0.3101503759398496,0.347657330810319,0.24378882701682927,0.22939158559672024,0.41073882290728475,1.0776098382628816,0.11316113161131611,0.5526315789473685,0.06557377049180328,11
efficientnet_b0,-0.01,3,1,0.8784461152882206,0.8173843700159489,0.820119283920189,0.8187382914949419,0.9105817442921517,0.08023769321718137,0.9213036565977742,0.7189349112426036,0.3157894736842105,0.3185088980982115,0.32977780779124716,0.2723999922286336,0.47360483648646506,1.098155005371497,0.3087330873308733,0.31994459833795014,0.36065573770491804,11
efficientnet_b0,-0.01,3,2,0.8834586466165414,0.8287813479623825,0.8157260985315284,0.821961745789182,0.909372912766578,0.06722156673900168,0.9332273449920508,0.6982248520710059,0.34273182957393483,0.36609729898693355,0.34926833510649263,0.29903492689975736,0.5397141914858402,1.0982258132676523,0.3173431734317343,0.3698060941828255,0.36065573770491804,12
efficientnet_b0,-0.01,3,3,0.8778195488721805,0.819087332808812,0.809985324691207,0.8143883888074803,0.912098663229885,0.06380834249399195,0.9276629570747218,0.6923076923076923,0.34899749373433586,0.3244863595702529,0.3313934708303988,0.2901097252846801,0.499541141140092,1.0981213156938812,0.3763837638376384,0.32271468144044324,0.29508196721311475,11
efficientnet_b0,-0.01,3,4,0.893483709273183,0.8475437605872389,0.8242490663305143,0.8350353495679497,0.9094693370711472,0.06473273986579847,0.9443561208267091,0.7041420118343196,0.3533834586466165,0.342721847556361,0.3947621915708735,0.3049296879942041,0.5429694795565406,1.0982047832567647,0.37392373923739236,0.3185595567867036,0.4918032786885246,12
efficientnet_b0,-0.01,3,5,0.8922305764411027,0.843944076234387,0.8256178210929341,0.834239891792667,0.9123949915805121,0.0664353013295791,0.9411764705882353,0.7100591715976331,0.34461152882205515,0.33314313404647483,0.35921203769505566,0.29396867131007814,0.515048037472027,1.0980629581787729,0.35178351783517836,0.33240997229916897,0.39344262295081966,11
efficientnet_b0,-0.05,3,1,0.8890977443609023,0.8340906894690572,0.8333670426430607,0.8337279830486028,0.913316902004685,0.06434283935138255,0.9300476947535771,0.7366863905325444,0.3151629072681704,0.313662400225965,0.2947616125268923,0.2666627590337624,0.48262410515711057,1.098244790074126,0.2976629766297663,0.3407202216066482,0.2459016393442623,12
efficientnet_b0,-0.05,3,2,0.8890977443609023,0.8352375720955781,0.8301215416600032,0.832635715542569,0.9176795138333599,0.06932553344221343,0.9324324324324325,0.727810650887574,0.3333333333333333,0.34546536202403827,0.33759870907823103,0.2881917020135537,0.5237820348886313,1.0981944364087126,0.3111931119311193,0.3573407202216066,0.3442622950819672,11
efficientnet_b0,-0.05,3,3,0.8840852130325815,0.8283593958979476,0.8204508894554143,0.8242975860704392,0.9103700811845609,0.06081516228537031,0.9308426073131956,0.7100591715976331,0.3176691729323308,0.3080216612850011,0.3066656117267316,0.2680570077528502,0.46824131967006705,1.0981726398922589,0.2964329643296433,0.3448753462603878,0.2786885245901639,12
efficientnet_b0,-0.05,3,4,0.8834586466165414,0.8329375518183773,0.8059895955823557,0.8182454937304076,0.9110497549411576,0.05898007629712523,0.9403815580286169,0.6715976331360947,0.34899749373433586,0.34108560453276365,0.35625244336544903,0.29689218909052645,0.5184506858968175,1.0981768972505024,0.3800738007380074,0.31163434903047094,0.3770491803278688,12
efficientnet_b0,-0.05,3,5,0.8847117794486216,0.837173579109063,0.8035390071589167,0.8184928797468354,0.909339987394286,0.06539545300679105,0.9443561208267091,0.6627218934911243,0.3308270676691729,0.32425873319908244,0.29918209199802365,0.27709154275489356,0.4712193743572195,1.0982197542002676,0.34809348093480935,0.31994459833795014,0.22950819672131148,12
efficientnet_b0,-0.1,3,1,0.881578947368421,0.8231290020949968,0.8210247316582158,0.8220690655918437,0.8971787659570465,0.06266156142113133,0.9260731319554849,0.7159763313609467,0.3333333333333333,0.3271952747698435,0.32202186741907385,0.28196150806413284,0.4807978096216246,1.0982377701954364,0.3247232472324723,0.3462603878116344,0.29508196721311475,12
efficientnet_b0,-0.1,3,2,0.8740601503759399,0.8129748917373356,0.8054369196903133,0.8091017016224773,0.9117341323223677,0.06885844566499817,0.924483306836248,0.6863905325443787,0.33521303258145363,0.33009122783256567,0.37271144270409146,0.2901795610633082,0.5167303150789383,1.0982068624982793,0.3419434194341943,0.3171745152354571,0.45901639344262296,11
efficientnet_b0,-0.1,3,3,0.8784461152882206,0.8225497244188833,0.8038917790049012,0.8126103007928343,0.9053042774762232,0.05702876664183241,0.9332273449920508,0.6745562130177515,0.3483709273182957,0.33303636305666356,0.34346953546280384,0.2937925431827147,0.530998367877902,1.0982069372785168,0.3161131611316113,0.3864265927977839,0.32786885245901637,12
efficientnet_b0,-0.1,3,4,0.8771929824561403,0.8201556087721216,0.8030968664452827,0.811110574368388,0.9062873350203666,0.055171635988430556,0.931637519872814,0.6745562130177515,0.32706766917293234,0.31990306260379253,0.33700285234086164,0.27927184263861093,0.4974594196058962,1.0982645248278522,0.33456334563345635,0.3157894736842105,0.36065573770491804,13
efficientnet_b0,-0.1,3,5,0.8796992481203008,0.8233088257005344,0.8090140262085963,0.8158036469954605,0.9024468255237486,0.06523659223992817,0.931637519872814,0.6863905325443787,0.32205513784461154,0.3197105070779479,0.3650315321099717,0.280479262787997,0.5094580928651137,1.0982780507381193,0.2939729397293973,0.34210526315789475,0.45901639344262296,13
efficientnet_b0,-0.2,3,1,0.8809523809523809,0.8233727013926291,0.8162999407343299,0.8197484895822188,0.9029265952342875,0.07594112097140204,0.9284578696343402,0.7041420118343196,0.3276942355889724,0.3372830511064911,0.342880744551508,0.2842634479974036,0.4980116990581218,1.0980230939919429,0.3247232472324723,0.3268698060941828,0.3770491803278688,10
efficientnet_b0,-0.2,3,2,0.8790726817042607,0.8213807125363892,0.8107802372508255,0.8158818547141019,0.9037379704800519,0.0796832253632303,0.9292527821939587,0.6923076923076923,0.3609022556390977,0.343088566448184,0.3238232248359449,0.2979490381204126,0.5091812283820234,1.0979655325186195,0.2890528905289053,0.45290858725761773,0.22950819672131148,10
efficientnet_b0,-0.2,3,3,0.8890977443609023,0.8360516479782535,0.8279578743379649,0.8318955282944203,0.9048292113902973,0.06764050973847308,0.9340222575516693,0.7218934911242604,0.31704260651629074,0.3104652547417424,0.3261117798045062,0.27093480221283445,0.47504978264501024,1.0981501452230285,0.2988929889298893,0.33518005540166207,0.3442622950819672,11
efficientnet_b0,-0.2,3,4,0.8840852130325815,0.8322168661974487,0.8107143865062417,0.8206866814647018,0.9108286845843407,0.07447311827182543,0.9379968203497615,0.6834319526627219,0.31641604010025065,0.32293326026793406,0.3297744005549587,0.27355914977037055,0.5089713433609894,1.0979463283286752,0.3198031980319803,0.30886426592797783,0.36065573770491804,10
efficientnet_b0,-0.2,3,5,0.8890977443609023,0.8364740059311263,0.8268760406769456,0.8315217683021744,0.9219339422959333,0.06668349934464089,0.9348171701112877,0.7189349112426036,0.3176691729323308,0.31292840373365494,0.30016419527530275,0.2682865282199825,0.488690582275993,1.0981262240489238,0.33210332103321033,0.3060941828254848,0.26229508196721313,11
efficientnet_b0,-0.3,3,1,0.87468671679198,0.8113109826589595,0.8166527125803145,0.8139287612971824,0.8956312734593277,0.08420611340452709,0.9173290937996821,0.7159763313609467,0.35213032581453635,0.34378057997648476,0.3644938218148359,0.3008700105663923,0.5001017030433456,1.098156761480825,0.35793357933579334,0.34210526315789475,0.39344262295081966,11
efficientnet_b0,-0.3,3,2,0.8721804511278195,0.8172783439826794,0.7826078776305021,0.7977980265707443,0.9104759127383562,0.06985683325043168,0.9379968203497615,0.6272189349112426,0.36403508771929827,0.3745600707270253,0.38889426971559576,0.3164400907822695,0.549542746847788,1.0981528200173196,0.34317343173431736,0.3808864265927978,0.4426229508196721,11
efficientnet_b0,-0.3,3,3,0.8840852130325815,0.829551035367418,0.8172053884723568,0.8231178489462614,0.9031758873387832,0.060833585946520496,0.9332273449920508,0.7011834319526628,0.32644110275689225,0.33001702202269845,0.30492240075209437,0.2761086730178716,0.477682104639618,1.0982788301331141,0.3726937269372694,0.27977839335180055,0.26229508196721313,13
efficientnet_b0,-0.3,3,4,0.881578947368421,0.82565145684442,0.8134518960310815,0.8192933700045589,0.9106617059105747,0.06359996989250363,0.931637519872814,0.6952662721893491,0.34774436090225563,0.3347340794559166,0.3465120392087622,0.2943858862226209,0.5013655769657486,1.0981722266563658,0.35178351783517836,0.34349030470914127,0.3442622950819672,12
efficientnet_b0,-0.3,3,5,0.8884711779448622,0.8422405145758576,0.8113329131428679,0.8252428617828564,0.9139072068936323,0.06135177976504089,0.9451510333863276,0.6775147928994083,0.33959899749373434,0.31628708011686735,0.3154961907005202,0.2815216156955992,0.4820977499630905,1.098077516611216,0.35178351783517836,0.33240997229916897,0.26229508196721313,11
efficientnet_b0,-0.4,3,1,0.8759398496240601,0.8134055278995468,0.8174476251399329,0.8153964786017222,0.9076725524689326,0.07423542028465294,0.918918918918919,0.7159763313609467,0.3508771929824561,0.3407242340625621,0.3489237946282555,0.29755992393329983,0.4938499224955588,1.0981430907706715,0.34932349323493234,0.35318559556786705,0.3442622950819672,11
efficientnet_b0,-0.4,3,2,0.8771929824561403,0.8246653500109722,0.792278529835091,0.8066554588607595,0.904351793492065,0.06515926884190024,0.9395866454689984,0.6449704142011834,0.3383458646616541,0.35751951787426384,0.36094161972453925,0.29638119602401186,0.5477503087747726,1.0981873425981856,0.3198031980319803,0.35318559556786705,0.4098360655737705,11
efficientnet_b0,-0.4,3,3,0.8909774436090225,0.8440644474844201,0.8194137402282199,0.8307624052965668,0.9150948721084468,0.05380050494733964,0.9435612082670907,0.6952662721893491,0.3026315789473684,0.31612013778526266,0.2828925049161486,0.25779685936996244,0.4788125754800341,1.0982765870954465,0.36039360393603936,0.24238227146814403,0.2459016393442623,13
efficientnet_b0,-0.4,3,4,0.8834586466165414,0.8309787789093463,0.8103169302264326,0.8199248777078966,0.9007041326045852,0.07132269776717362,0.9372019077901431,0.6834319526627219,0.34649122807017546,0.33628051999255465,0.3730216594659475,0.2948038543096335,0.5249565045492129,1.0980534223628189,0.4132841328413284,0.2631578947368421,0.4426229508196721,11
efficientnet_b0,-0.4,3,5,0.881578947368421,0.8316900949725765,0.7993880584378322,0.8137824127834296,0.9057863989990688,0.06381088729425573,0.9419713831478538,0.6568047337278107,0.34022556390977443,0.32666411048740884,0.31533775421310817,0.2841551589063558,0.5002311419448341,1.0980780931814182,0.36654366543665434,0.3171745152354571,0.26229508196721313,11
efficientnet_b0,-0.5,3,1,0.8728070175438597,0.8130366900858704,0.7970691715035606,0.8045871841840037,0.9010992370720876,0.08084202337358296,0.9284578696343402,0.665680473372781,0.30952380952380953,0.3180848970694629,0.3106693657191329,0.2668076798272944,0.45853843475758316,1.098049368123309,0.2964329643296433,0.32409972299168976,0.3114754098360656,10
efficientnet_b0,-0.5,3,2,0.8822055137844611,0.8359294486430779,0.7943763464125455,0.8122987225843583,0.9051937422978147,0.06158816263885003,0.9467408585055644,0.6420118343195266,0.37593984962406013,0.3638134741075918,0.36450694805299627,0.31466539078605527,0.5188930530129128,1.0980971140096594,0.2988929889298893,0.4667590027700831,0.32786885245901637,11
efficientnet_b0,-0.5,3,3,0.8696741854636592,0.8037273430592395,0.810227561358783,0.8068961024154275,0.9066283478048184,0.08584499026180713,0.9133545310015898,0.7071005917159763,0.3558897243107769,0.3406786687170571,0.3466325864838958,0.2994195261275458,0.5251907043685099,1.097953451712475,0.3726937269372694,0.33933518005540164,0.32786885245901637,10
efficientnet_b0,-0.5,3,4,0.8822055137844611,0.8276552610759493,0.8116856849888524,0.81923207611281,0.9063814075126293,0.06303317078174626,0.9340222575516693,0.6893491124260355,0.30451127819548873,0.3079373658653055,0.30640748099502246,0.2614868275563675,0.48684010629798696,1.0982034110867263,0.30996309963099633,0.29778393351800553,0.3114754098360656,12
efficientnet_b0,-0.5,3,5,0.8796992481203008,0.8214539893821651,0.8144231945136923,0.8178511052620316,0.9161837612063854,0.07448204815280626,0.9276629570747218,0.7011834319526628,0.31641604010025065,0.28761102395427324,0.2891318806925865,0.25994443096509734,0.45620686362681034,1.0979440729345304,0.33456334563345635,0.3033240997229917,0.22950819672131148,10
efficientnet_b0,-0.6,3,1,0.8796992481203008,0.820138888888889,0.818750529157769,0.8194412691529003,0.9116565225162511,0.06893455769024573,0.924483306836248,0.7130177514792899,0.3659147869674185,0.3551568614445256,0.3443756089620294,0.30782723051504884,0.5051739451069154,1.098151910506778,0.3640836408364084,0.3739612188365651,0.29508196721311475,11
efficientnet_b0,-0.6,3,2,0.8765664160401002,0.822403385223941,0.7940447408773201,0.8068170576976839,0.8919201136395707,0.07096588449265351,0.9372019077901431,0.650887573964497,0.36779448621553884,0.39161477654721066,0.39723559376277656,0.3229278144364373,0.5668225461056711,1.0981613933888186,0.3296432964329643,0.40304709141274236,0.45901639344262296,11
efficientnet_b0,-0.6,3,3,0.8834586466165414,0.8350888742593812,0.8016622609382791,0.8165199762658228,0.894638808665958,0.0635755799196279,0.9435612082670907,0.6597633136094675,0.32706766917293234,0.32594591638067777,0.31828356133795205,0.27815935753853854,0.47995384196221086,1.098297816731676,0.3038130381303813,0.3559556786703601,0.29508196721311475,13
efficientnet_b0,-0.6,3,4,0.8822055137844611,0.8232718246534283,0.8246676889210827,0.8239663195837821,0.9097303882371756,0.06184851264719689,0.924483306836248,0.7248520710059172,0.37406015037593987,0.3481193200219859,0.3386148567902281,0.3084625722429742,0.544138233474386,1.0982582696712901,0.4059040590405904,0.3476454293628809,0.26229508196721313,13
efficientnet_b0,-0.6,3,5,0.8790726817042607,0.8265188768524225,0.7977982333185953,0.8107395539880863,0.9070446185830802,0.08047772362843018,0.93879173290938,0.6568047337278107,0.3233082706766917,0.3182127473948411,0.353778882913937,0.2787044863804505,0.5161230917726268,1.0979246760726076,0.3456334563345633,0.2894736842105263,0.4262295081967213,10
efficientnet_b0,-0.7,3,1,0.8853383458646616,0.832364845366673,0.8169184673709561,0.8242391235666336,0.9111014948119021,0.059157733312417964,0.9356120826709062,0.6982248520710059,0.3283208020050125,0.3322847439373647,0.33431867627790307,0.2822114263161243,0.49182589588876763,1.0983114460363168,0.3013530135301353,0.3573407202216066,0.3442622950819672,13
efficientnet_b0,-0.7,3,2,0.8796992481203008,0.823709454113924,0.8079321925475772,0.815385950072657,0.8974492243723012,0.050777988579289154,0.9324324324324325,0.6834319526627219,0.29197994987468673,0.2942907735354704,0.29366968639033836,0.25052345062616527,0.4731700463914416,1.0982994244544044,0.2742927429274293,0.31163434903047094,0.29508196721311475,13
efficientnet_b0,-0.7,3,3,0.8803258145363408,0.8349080229798858,0.7877748092680219,0.8076568518886587,0.9039025973415113,0.062397242726282644,0.9483306836248012,0.6272189349112426,0.28884711779448624,0.3042984436478013,0.33576637001554616,0.2552073753915319,0.46201285872974784,1.0980851905985374,0.2890528905289053,0.2756232686980609,0.4426229508196721,11
efficientnet_b0,-0.7,3,4,0.8790726817042607,0.8190441285651322,0.8183530728779598,0.8186977442281376,0.9182298379130958,0.06420761041837796,0.9236883942766295,0.7130177514792899,0.33959899749373434,0.3377260621455566,0.31095847809665605,0.2866429353294894,0.4802056951586539,1.0983063124444419,0.34071340713407133,0.3462603878116344,0.2459016393442623,13
efficientnet_b0,-0.7,3,5,0.881578947368421,0.8264601929247761,0.8112882287090432,0.8184764718802938,0.9144504755364483,0.0721119356877505,0.9332273449920508,0.6893491124260355,0.3276942355889724,0.32182273353707563,0.31740165501196355,0.27762384995993666,0.46996677704990814,1.0980999823816815,0.33579335793357934,0.32132963988919666,0.29508196721311475,11
efficientnet_b0,-0.8,3,1,0.8790726817042607,0.8206671438176416,0.8129439045728639,0.8166996438464582,0.9206733708996152,0.07946597550105478,0.9276629570747218,0.6982248520710059,0.36027568922305764,0.3539217102368026,0.3203126357134331,0.30148743964668256,0.4835534956107881,1.0980225967018817,0.36162361623616235,0.3698060941828255,0.22950819672131148,10
efficientnet_b0,-0.8,3,2,0.8809523809523809,0.8252723890512889,0.810890772429234,0.8177223590059244,0.9014896379149773,0.06948761951075999,0.9324324324324325,0.6893491124260355,0.3483709273182957,0.339489562456667,0.3397069691145574,0.2946548394052236,0.5151499508315013,1.0981649060151486,0.2865928659286593,0.42105263157894735,0.3114754098360656,11
efficientnet_b0,-0.8,3,3,0.8822055137844611,0.8232718246534283,0.8246676889210827,0.8239663195837821,0.9140436120074129,0.06524213417943597,0.924483306836248,0.7248520710059172,0.35213032581453635,0.34538220180781504,0.3391180851093738,0.297735200478904,0.5199913523369072,1.098204273357748,0.36654366543665434,0.33933518005540164,0.3114754098360656,12
efficientnet_b0,-0.8,3,4,0.8765664160401002,0.8161792627443487,0.8113540794536269,0.8137244969598083,0.9171362451905438,0.07207977752661435,0.924483306836248,0.6982248520710059,0.35401002506265666,0.33981049952030634,0.31585085979373484,0.2943062768823913,0.4733291472715662,1.0981011412866164,0.35793357933579334,0.3601108033240997,0.22950819672131148,11
efficientnet_b0,-0.8,3,5,0.8903508771929824,0.850911329715979,0.8049524463551613,0.8246359768115141,0.9123056227128624,0.06026382885261046,0.9531001589825119,0.6568047337278107,0.3659147869674185,0.35987684905197775,0.3845013646539899,0.3141907662161176,0.5586795570951351,1.0980491594133213,0.36162361623616235,0.3656509695290859,0.4262295081967213,11
efficientnet_b0,-0.9,3,1,0.8809523809523809,0.8230216860548614,0.8173817743953491,0.8201457623580098,0.9097656654217741,0.06515143704227543,0.9276629570747218,0.7071005917159763,0.34774436090225563,0.34075598149913344,0.3870512062370522,0.30098642161179445,0.5254041494929247,1.0982308814409447,0.33948339483394835,0.3462603878116344,0.47540983606557374,11
efficientnet_b0,-0.9,3,2,0.8822055137844611,0.8303986068111455,0.8051946830227373,0.8167198094190947,0.9073244842475613,0.07315331048798253,0.93879173290938,0.6715976331360947,0.36528822055137844,0.38260090861436313,0.4198344328931687,0.3218941901371005,0.5782638864661647,1.0981735165266797,0.34317343173431736,0.37534626038781166,0.5409836065573771,11
efficientnet_b0,-0.9,3,3,0.8834586466165414,0.8275880392251582,0.8189715995145859,0.8231517843526003,0.9166023837969539,0.061315442063610566,0.9308426073131956,0.7071005917159763,0.3383458646616541,0.34597202940581884,0.3255086058875665,0.289998568025832,0.4876970753001404,1.0983055955141554,0.3296432964329643,0.3518005540166205,0.29508196721311475,13
efficientnet_b0,-0.9,3,4,0.8822055137844611,0.8347190366972477,0.7965400137345839,0.8132073639308828,0.9107040385320929,0.06042379691106005,0.9451510333863276,0.6479289940828402,0.37155388471177947,0.33940891409316193,0.3225348799058128,0.30289017401571255,0.5050388649429894,1.0981953107394298,0.3874538745387454,0.3670360110803324,0.21311475409836064,12
efficientnet_b0,-0.9,3,5,0.8865914786967418,0.8318107776788863,0.8252862155577088,0.8284762569210444,0.9104970790491151,0.059568268816471356,0.931637519872814,0.7189349112426036,0.36215538847117795,0.3420810582233291,0.35026753973093516,0.3029347627405385,0.5059926777238236,1.0981075942364062,0.3960639606396064,0.3268698060941828,0.32786885245901637,11
efficientnet_b0,-1.0,3,1,0.8872180451127819,0.8307465342825028,0.8321746738036331,0.8314571144951106,0.9219457013574661,0.07707110327848878,0.9276629570747218,0.7366863905325444,0.3258145363408521,0.32162915773596884,0.30240347564912456,0.27439670717003783,0.46897699974487966,1.0981256010608862,0.3025830258302583,0.3587257617728532,0.2459016393442623,11
efficientnet_b0,-1.0,3,2,0.8734335839598998,0.8198904179408767,0.7834027901901205,0.7992972740108422,0.8927902841929992,0.07734959142198145,0.9395866454689984,0.6272189349112426,0.37218045112781956,0.36987670897377894,0.3860273968981005,0.31875878550471753,0.5602500457524761,1.0980540823494007,0.3161131611316113,0.43213296398891965,0.4098360655737705,10
efficientnet_b0,-1.0,3,3,0.8778195488721805,0.8239831193319564,0.7970033207589768,0.8092274760982661,0.9145022154071928,0.06517588149520032,0.9372019077901431,0.6568047337278107,0.3634085213032581,0.3544891593455193,0.3523794583570467,0.3070643349943868,0.5350071566472138,1.0981058258398795,0.3677736777367774,0.36149584487534625,0.32786885245901637,11
efficientnet_b0,-1.0,3,4,0.8771929824561403,0.8169751791978039,0.8128333693944554,0.8148732941162546,0.9078042539581,0.06035355772888367,0.924483306836248,0.7011834319526628,0.33897243107769426,0.3387207311835762,0.3188487529487256,0.28635611371587705,0.511992760571745,1.0981891840411666,0.3800738007380074,0.29778393351800553,0.2786885245901639,12
efficientnet_b0,-1.0,3,5,0.8822055137844611,0.828977073195204,0.8084401840057949,0.8179885860703471,0.916515366741611,0.07793966681959853,0.9364069952305246,0.6804733727810651,0.3659147869674185,0.3574820590438763,0.3599007742041455,0.3104413326680952,0.5516222045118536,1.0980196299463472,0.35178351783517836,0.38365650969529086,0.3442622950819672,10
efficientnet_b0,-1.1,3,1,0.868421052631579,0.8062790027524668,0.7899596429008193,0.7976184725375586,0.9037191559815994,0.07141115875456026,0.9260731319554849,0.6538461538461539,0.3483709273182957,0.33439301910898434,0.32768598813548194,0.29199772401529406,0.5057302176778763,1.0981687831765368,0.33456334563345635,0.3698060941828255,0.2786885245901639,11
efficientnet_b0,-1.1,3,2,0.8803258145363408,0.836240479097622,0.7856111419459835,0.8066976919969739,0.8990860857376695,0.06174188306314919,0.9499205087440381,0.621301775147929,0.3558897243107769,0.3558360953176507,0.36860749176039964,0.3062157987391981,0.5682273836842765,1.0981569941628504,0.32595325953259535,0.3864265927977839,0.39344262295081966,11
efficientnet_b0,-1.1,3,3,0.8834586466165414,0.8329375518183773,0.8059895955823557,0.8182454937304076,0.9044270514858751,0.06536410510460747,0.9403815580286169,0.6715976331360947,0.30952380952380953,0.30015411441695206,0.2853969818477532,0.25943270242284644,0.47274273830532304,1.0979541826596717,0.3025830258302583,0.32409972299168976,0.22950819672131148,10
efficientnet_b0,-1.1,3,4,0.8897243107769424,0.8385530956112852,0.8251098296347166,0.8315336949403013,0.9081734884902305,0.0586299005225175,0.9372019077901431,0.7130177514792899,0.3276942355889724,0.32229508050347755,0.3071376722122882,0.27614194301858347,0.492059858293237,1.098195280961967,0.3419434194341943,0.3171745152354571,0.26229508196721313,12
efficientnet_b0,-1.1,3,5,0.8878446115288221,0.8387495798828979,0.8152627915071353,0.8261009304151715,0.9098244607294379,0.06366809414497349,0.9411764705882353,0.6893491124260355,0.37593984962406013,0.36525842122388646,0.3572820617629908,0.3164698215792508,0.5200234118625607,1.0980932602343931,0.35178351783517836,0.4085872576177285,0.3114754098360656,11
efficientnet_b0,-1.2,3,1,0.8778195488721805,0.8194399519430711,0.8089034910301878,0.8139738946593258,0.9071927827583934,0.0821870391881591,0.9284578696343402,0.6893491124260355,0.3101503759398496,0.3122784467568762,0.3056114817085685,0.2652793277666672,0.4644357654528948,1.097996551763588,0.3087330873308733,0.31301939058171746,0.29508196721311475,10
efficientnet_b0,-1.2,3,2,0.87468671679198,0.8165738078121256,0.7982615403429882,0.806814743085396,0.8930184099867358,0.07766736462351326,0.9308426073131956,0.665680473372781,0.37907268170426067,0.36790585220961763,0.3555695159149493,0.3171584200443159,0.5376837150758154,1.0979800850146875,0.3284132841328413,0.44321329639889195,0.29508196721311475,10
efficientnet_b0,-1.2,3,3,0.8784461152882206,0.8195352773717011,0.8125464482930547,0.8159537209418445,0.9015460814103347,0.07195942745429312,0.9268680445151033,0.6982248520710059,0.30701754385964913,0.3118202849339863,0.27880584150739557,0.2604118582900041,0.45698807404126196,1.0981666656472773,0.2964329643296433,0.3268698060941828,0.21311475409836064,11
efficientnet_b0,-1.2,3,4,0.8828320802005013,0.8253586127695391,0.8218196442178343,0.8235672807433949,0.9124020470174316,0.06249529227997085,0.9276629570747218,0.7159763313609467,0.33270676691729323,0.32583698544690015,0.3763326087463681,0.2887638562211829,0.5099190194767281,1.0982256459831259,0.33087330873308735,0.32271468144044324,0.47540983606557374,12
efficientnet_b0,-1.2,3,5,0.8859649122807017,0.8370216076235708,0.809743088023631,0.8221541927899687,0.9151818891637896,0.06622731500814776,0.9419713831478538,0.6775147928994083,0.3057644110275689,0.2857644253192783,0.28242019307709537,0.2537207256424923,0.4460377039871439,1.0979883511902124,0.3075030750307503,0.31024930747922436,0.22950819672131148,15
efficientnet_b0,-1.3,3,1,0.881578947368421,0.8205281018462598,0.8307612346073885,0.8254567926809016,0.9217293346252623,0.0762102429881036,0.918918918918919,0.742603550295858,0.3308270676691729,0.3269444221052211,0.31037625030444027,0.2794013597535917,0.4928468702779336,1.0980398666858975,0.3198031980319803,0.3490304709141274,0.26229508196721313,10
efficientnet_b0,-1.3,3,2,0.8890977443609023,0.8387457715326567,0.8214668723718498,0.8296154266037865,0.9099796803416713,0.08118815047177173,0.93879173290938,0.7041420118343196,0.35401002506265666,0.3458128175208832,0.33591373763971505,0.2986233724898555,0.4978217146533493,1.0980408357585065,0.35670356703567035,0.3559556786703601,0.29508196721311475,10
efficientnet_b0,-1.3,3,3,0.8771929824561403,0.8152583772940041,0.8193243713605705,0.8172611606360483,0.9031805909633963,0.06804033155453922,0.9197138314785374,0.7189349112426036,0.30952380952380953,0.32330946197145344,0.32624620737829013,0.2691881463535007,0.5024205123767902,1.0981447326237563,0.2829028290282903,0.33518005540166207,0.36065573770491804,11
efficientnet_b0,-1.3,3,4,0.8890977443609023,0.8424081889198168,0.8138940367447155,0.8268372475353492,0.9047022135257431,0.054417133697360454,0.9443561208267091,0.6834319526627219,0.33771929824561403,0.33396594627326887,0.34954416298624635,0.2895918675308519,0.4938166086960089,1.0982891689042948,0.3419434194341943,0.3296398891966759,0.3770491803278688,13
efficientnet_b0,-1.3,3,5,0.8959899749373433,0.8498911930999533,0.8312480597548471,0.8400222211487368,0.9187919210543646,0.0637936198715651,0.9435612082670907,0.7189349112426036,0.3508771929824561,0.3431044887375488,0.354701741241108,0.2990779139572514,0.5394774856785814,1.0981475175988815,0.33087330873308735,0.37257617728531855,0.36065573770491804,11
efficientnet_b0,-1.4,3,1,0.8822055137844611,0.8256605961064682,0.8170948532939484,0.8212501906359616,0.9060192284174184,0.06856458807272897,0.9300476947535771,0.7041420118343196,0.3233082706766917,0.33889555715865255,0.3142732442264707,0.2789562448818043,0.49332936214780365,1.0982379360271193,0.3333333333333333,0.314404432132964,0.29508196721311475,11
efficientnet_b0,-1.4,3,2,0.8828320802005013,0.8316640248711646,0.8055921393025465,0.817481872148269,0.8993659514021506,0.07047921879563185,0.9395866454689984,0.6715976331360947,0.3609022556390977,0.3598653299166526,0.3823582130285678,0.3106888369327761,0.5734793436770856,1.098157560999684,0.3247232472324723,0.3961218836565097,0.4262295081967213,11
efficientnet_b0,-1.4,3,3,0.8847117794486216,0.8295154823438481,0.8208483457352236,0.825053378069239,0.9173126311135361,0.06600955983016915,0.931637519872814,0.7100591715976331,0.33208020050125314,0.3173057190914334,0.28504537554344256,0.27407925172096886,0.46284096023585714,1.0979500122050123,0.34932349323493234,0.3254847645429363,0.18032786885245902,10
efficientnet_b0,-1.4,3,4,0.8765664160401002,0.821479711776282,0.7962084081993585,0.807721544455663,0.8956218662101014,0.05726960012400518,0.9356120826709062,0.6568047337278107,0.3508771929824561,0.33437873716305067,0.32844750544594586,0.29314547972854604,0.510100195030653,1.0981917312627536,0.36039360393603936,0.3462603878116344,0.2786885245901639,12
