Model,Scale,Fold,class_Accuracy,class_Precision,class_Recall,class_F1,class_AUC,class_Uncertainty,class_Acc_class_0,class_Acc_class_1,class_PerStain_0_Accuracy,class_PerStain_0_Precision,class_PerStain_0_Recall,class_PerStain_0_F1,class_PerStain_0_AUC,class_PerStain_0_Uncertainty,class_PerStain_0_Acc_class_0,class_PerStain_0_Acc_class_1,class_PerStain_1_Accuracy,class_PerStain_1_Precision,class_PerStain_1_Recall,class_PerStain_1_F1,class_PerStain_1_AUC,class_PerStain_1_Uncertainty,class_PerStain_1_Acc_class_0,class_PerStain_1_Acc_class_1,class_PerStain_2_Accuracy,class_PerStain_2_Precision,class_PerStain_2_Recall,class_PerStain_2_F1,class_PerStain_2_AUC,class_PerStain_2_Uncertainty,class_PerStain_2_Acc_class_0,class_PerStain_2_Acc_class_1,class_PerStain_3_Accuracy,class_PerStain_3_Precision,class_PerStain_3_Recall,class_PerStain_3_F1,class_PerStain_3_AUC,class_PerStain_3_Uncertainty,class_PerStain_3_Acc_class_0,class_PerStain_3_Acc_class_1,class_PerScanner_0_Accuracy,class_PerScanner_0_Precision,class_PerScanner_0_Recall,class_PerScanner_0_F1,class_PerScanner_0_AUC,class_PerScanner_0_Uncertainty,class_PerScanner_0_Acc_class_0,class_PerScanner_0_Acc_class_1,class_PerScanner_1_Accuracy,class_PerScanner_1_Precision,class_PerScanner_1_Recall,class_PerScanner_1_F1,class_PerScanner_1_AUC,class_PerScanner_1_Uncertainty,class_PerScanner_1_Acc_class_0,class_PerScanner_1_Acc_class_1,class_PerScanner_2_Accuracy,class_PerScanner_2_Precision,class_PerScanner_2_Recall,class_PerScanner_2_F1,class_PerScanner_2_AUC,class_PerScanner_2_Uncertainty,class_PerScanner_2_Acc_class_0,class_PerScanner_2_Acc_class_1,stain_Accuracy,stain_Precision,stain_Recall,stain_F1,stain_AUC,stain_Uncertainty,stain_Acc_class_0,stain_Acc_class_1,stain_Acc_class_2,stain_Acc_class_3,num_epochs_trained
Resnet152,0.5,2,0.8890977443609023,0.8378043661304537,0.8236305396938881,0.8303855610494177,0.9259296714047845,0.10320623579781173,0.9372019077901431,0.7100591715976331,0.9041916167664671,0.818572825024438,0.8282414557174511,0.8232804232804233,0.8916940844692137,0.082708922719595,0.9395017793594306,0.7169811320754716,0.8673076923076923,0.8022108574144056,0.796119733924612,0.7990940192954852,0.9033481152993349,0.11652822920846455,0.9195121951219513,0.6727272727272727,0.9078341013824884,0.886263677322463,0.8822452229299362,0.8842203548085901,0.9629511677282377,0.09926158892448944,0.9394904458598726,0.825,0.8831168831168831,0.8234677342484034,0.7438735177865612,0.7740278796771827,0.9207330219187926,0.1085005304004312,0.9604743083003953,0.5272727272727272,0.9102091020910209,0.8681459919390954,0.8666289068074782,0.8673839450310039,0.9428696303696303,0.09682453619178148,0.9434850863422292,0.7897727272727273,0.8656509695290858,0.8064171579936769,0.7842937392407358,0.7944161169967622,0.9167685965389145,0.11259268595546602,0.9275618374558304,0.6410256410256411,0.8852459016393442,0.6235632183908046,0.5651515151515152,0.5801376597836775,0.6636363636363636,0.07716205163184763,0.9636363636363636,0.16666666666666666,0.19298245614035087,0.04824561403508772,0.25,0.08088235294117647,0.46630627302235317,6.048507899198967e-05,0.0,0.0,0.0,1.0,15
Resnet152,0.5,3,0.8966165413533834,0.8517134385126428,0.8305636823736371,0.8404393582916214,0.928636607369639,0.11082102481362972,0.9451510333863276,0.7159763313609467,0.9011976047904192,0.8108445777111444,0.8341166991203921,0.8217283711000049,0.8951185120526421,0.10309890816351062,0.9323843416370107,0.7358490566037735,0.8846153846153846,0.8383777844371192,0.8004434589800443,0.8170560090064733,0.9244345898004435,0.12208105135710312,0.9463414634146341,0.6545454545454545,0.9193548387096774,0.9016554773652565,0.895355626326964,0.8984265816097949,0.9671443736730361,0.09361773158299487,0.9490445859872612,0.8416666666666667,0.8798701298701299,0.8101503759398496,0.7490118577075099,0.7736328784538069,0.8911246855910888,0.12442557812736074,0.9525691699604744,0.5454545454545454,0.9015990159901599,0.8558496573309589,0.8529104823747682,0.8543663233318406,0.9370361781076066,0.11183196200198776,0.9387755102040817,0.7670454545454546,0.8905817174515236,0.8500031547731719,0.8141252151852858,0.8300027121836655,0.9270861647186736,0.11324603996553942,0.9487632508833922,0.6794871794871795,0.9016393442622951,0.7076271186440678,0.5742424242424242,0.5986842105263157,0.8242424242424242,0.06864474819373041,0.9818181818181818,0.16666666666666666,0.20927318295739347,0.05231829573934837,0.25,0.08652849740932643,0.46235192083601184,3.931318597959725e-05,1.0,0.0,0.0,0.0,11
Resnet152,0.5,4,0.8865914786967418,0.8306851941718845,0.8285317165407664,0.8296005337149404,0.9120092943622354,0.11973235594543077,0.9292527821939587,0.727810650887574,0.8982035928143712,0.8062575210589651,0.8246827368562412,0.8149885956337569,0.8788692674410797,0.10150908877074816,0.9323843416370107,0.7169811320754716,0.875,0.8139779593129823,0.8076496674057649,0.8107407428145875,0.9038359201773836,0.13625760899244607,0.9243902439024391,0.6909090909090909,0.8917050691244239,0.8640852322234838,0.8659501061571125,0.8650095627601633,0.9532643312101909,0.10872110868371715,0.9235668789808917,0.8083333333333333,0.8863636363636364,0.8112403100775194,0.7885375494071146,0.7990867579908676,0.8761767876392382,0.12711002141127414,0.9407114624505929,0.6363636363636364,0.8991389913899139,0.8476359520502135,0.861620522334808,0.8543036226309533,0.9253335949764521,0.11649416576246904,0.9277864992150706,0.7954545454545454,0.8725761772853186,0.814554101139467,0.8026411162453566,0.8083333333333333,0.9035177131466884,0.12786521516926727,0.9257950530035336,0.6794871794871795,0.8852459016393442,0.45,0.4909090909090909,0.46956521739130436,0.7454545454545455,0.0666294749476919,0.9818181818181818,0.0,0.19298245614035087,0.04824561403508772,0.25,0.08088235294117647,0.5096049509234475,5.292344450413643e-05,0.0,0.0,0.0,1.0,15
Resnet152,0.5,5,0.8959899749373433,0.8559359227561992,0.8204297231446552,0.8362490110759494,0.9095939831233949,0.08261046636096318,0.951510333863275,0.6893491124260355,0.8922155688622755,0.7981602094943934,0.7981602094943934,0.7981602094943934,0.8734304706909285,0.07539194566117181,0.9359430604982206,0.660377358490566,0.8730769230769231,0.8240740740740741,0.7731707317073171,0.794140934283452,0.8748558758314856,0.08103159063872005,0.9463414634146341,0.6,0.923963133640553,0.9113252281311168,0.8959660297239915,0.9032002973877192,0.9645966029723991,0.08548068808941701,0.9585987261146497,0.8333333333333334,0.8993506493506493,0.857089552238806,0.775098814229249,0.8070916254167088,0.9077254761049227,0.08905957369585846,0.9683794466403162,0.5818181818181818,0.9089790897908979,0.868895800933126,0.8596760382474669,0.8641573338150289,0.9354752390466675,0.08508993479463044,0.9466248037676609,0.7727272727272727,0.8795013850415513,0.8401604299849342,0.7838407175863007,0.8067469657113849,0.8879224426927605,0.08468259780128015,0.9522968197879859,0.6153846153846154,0.9180327868852459,0.9583333333333333,0.5833333333333334,0.6211180124223603,0.7727272727272728,0.025038552648170502,1.0,0.16666666666666666,0.19298245614035087,0.04824561403508772,0.25,0.08088235294117647,0.48585354594567687,1.3679228708860357e-05,0.0,0.0,0.0,1.0,22
Resnet152,0.4,1,0.8822055137844611,0.8299133606931144,0.8062765166837564,0.8171455873319227,0.9264799954845203,0.10671906968093332,0.9379968203497615,0.6745562130177515,0.8922155688622755,0.7981602094943934,0.7981602094943934,0.7981602094943934,0.9051232122473646,0.09991902958664024,0.9359430604982206,0.660377358490566,0.8673076923076923,0.8060294152930733,0.7828159645232816,0.7934119841777072,0.91490022172949,0.1272915838474522,0.9292682926829269,0.6363636363636364,0.8894009216589862,0.8688832772166106,0.848911889596603,0.8580346190541093,0.9550159235668789,0.09243075867261984,0.9394904458598726,0.7583333333333333,0.8863636363636364,0.8200757575757576,0.7671936758893281,0.7893831936385128,0.9127560186848724,0.09949385215662213,0.9525691699604744,0.5818181818181818,0.8991389913899139,0.8540206751440856,0.8451726844583988,0.8494716401734104,0.9447873555016412,0.09892170207488224,0.9403453689167975,0.75,0.8614958448753463,0.8017466372214415,0.7723566186463713,0.7853643455098934,0.9129858657243817,0.12083718155851124,0.9293286219081273,0.6153846153846154,0.9016393442622951,0.45081967213114754,0.5,0.47413793103448276,0.8363636363636364,0.04353846456795444,1.0,0.0,0.20927318295739347,0.05231829573934837,0.25,0.08652849740932643,0.46335114805772826,0.00012150932189564061,1.0,0.0,0.0,0.0,17
Resnet152,0.4,2,0.8922305764411027,0.8509901251518193,0.812635817160704,0.8295159831870982,0.9260990018908571,0.11209567343286492,0.9507154213036566,0.6745562130177515,0.8952095808383234,0.8004122938530734,0.8229033774256362,0.8109240299545506,0.8917612301081045,0.09047643329460425,0.9288256227758007,0.7169811320754716,0.8884615384615384,0.8729850927160344,0.7729490022172949,0.8085127996749288,0.925720620842572,0.11630159911077166,0.973170731707317,0.5727272727272728,0.8986175115207373,0.8792701863354038,0.8630042462845011,0.87058121882455,0.9575371549893842,0.11781796987904503,0.9426751592356688,0.7833333333333333,0.8863636363636364,0.8167109193494855,0.7743083003952569,0.792752090743055,0.9012576356449875,0.12037576497840188,0.9486166007905138,0.6,0.8954489544895449,0.8471278901734104,0.8428178963893249,0.8449423680590926,0.9362601684030256,0.11319525194091058,0.9356357927786499,0.75,0.8878116343490304,0.8627963612921711,0.7868193349642112,0.8160266513151065,0.9256364954244813,0.1144925357710174,0.9646643109540636,0.6089743589743589,0.9016393442622951,0.7076271186440678,0.5742424242424242,0.5986842105263157,0.7424242424242424,0.06907121547897592,0.9818181818181818,0.16666666666666666,0.19298245614035087,0.04824561403508772,0.25,0.08088235294117647,0.48551786853922946,8.585760138750304e-05,0.0,0.0,0.0,1.0,12
Resnet152,0.4,3,0.8922305764411027,0.8490488565488565,0.8158813181437616,0.8307332966656226,0.9321266968325792,0.11597898600465817,0.9483306836248012,0.6834319526627219,0.9041916167664671,0.8229058407815424,0.8129322500503592,0.8177850518276051,0.9214396024978178,0.09146966680233515,0.9466192170818505,0.6792452830188679,0.8884615384615384,0.8565967671472259,0.7895787139689578,0.816236504106651,0.9183370288248337,0.12504367556857945,0.9609756097560975,0.6181818181818182,0.9101382488479263,0.8933779946516693,0.8786889596602973,0.8856003514582136,0.9618365180467092,0.1108597283858197,0.9490445859872612,0.8083333333333333,0.8603896103896104,0.7644230769230769,0.7371541501976284,0.7493518045383145,0.9116061803808839,0.13446675174138786,0.9288537549407114,0.5454545454545454,0.9015990159901599,0.8577394565913457,0.8487985229056658,0.8531430635838151,0.9416743970315399,0.11256013428851237,0.9419152276295133,0.7556818181818182,0.8795013850415513,0.8385862646566165,0.7861624535652805,0.8077924621255007,0.9297023647730361,0.12317001147174556,0.950530035335689,0.6217948717948718,0.9180327868852459,0.9583333333333333,0.5833333333333334,0.6211180124223603,0.7727272727272727,0.07643154433235444,1.0,0.16666666666666666,0.20927318295739347,0.05231829573934837,0.25,0.08652849740932643,0.5070905587986654,6.414487008449646e-05,1.0,0.0,0.0,0.0,12
Resnet152,0.4,4,0.8853383458646616,0.8368076059236262,0.8071819644217835,0.8205457947140922,0.9143775693549449,0.10109837567599646,0.9427662957074722,0.6715976331360947,0.9011976047904192,0.8209498834498834,0.7958436849526623,0.8075331342658075,0.8798093063855503,0.07667642064847488,0.9501779359430605,0.6415094339622641,0.875,0.8353581371804606,0.7644124168514412,0.7915626021374084,0.899290465631929,0.0982003825838616,0.9560975609756097,0.5727272727272728,0.8870967741935484,0.8548100139789045,0.8704883227176221,0.8620264580129889,0.9595276008492569,0.11894379848925249,0.9076433121019108,0.8333333333333334,0.8831168831168831,0.8190371791358363,0.7509881422924901,0.7778846153846154,0.899101688825009,0.10732881686479262,0.9565217391304348,0.5454545454545454,0.897908979089791,0.8526360762982836,0.8423317753674897,0.8473135797440858,0.9235407449693164,0.09788395135347457,0.9403453689167975,0.7443181818181818,0.871191135734072,0.8227552438298154,0.7762186282504304,0.7956373663498324,0.9106188275799584,0.1091695058933927,0.9434628975265018,0.6089743589743589,0.8852459016393442,0.6235632183908046,0.5651515151515152,0.5801376597836775,0.8151515151515152,0.0484093749751805,0.9636363636363636,0.16666666666666666,0.19298245614035087,0.04824561403508772,0.25,0.08088235294117647,0.47615797271985716,6.336039180697898e-05,0.0,0.0,0.0,1.0,13
Resnet152,0.4,5,0.8897243107769424,0.8449012474012474,0.8121278257024864,0.826796861704358,0.9200807141983613,0.09437806999576201,0.9467408585055644,0.6775147928994083,0.8922155688622755,0.7968067774519387,0.8058148123279393,0.8011904761904762,0.882025112468945,0.07111408682752487,0.9323843416370107,0.6792452830188679,0.8673076923076923,0.8185740674367952,0.7562084257206207,0.7805115280386123,0.9095343680709534,0.0965500884330166,0.948780487804878,0.5636363636363636,0.9124423963133641,0.8973214285714286,0.8802813163481953,0.8882292344393841,0.9596602972399151,0.09875103386283653,0.9522292993630573,0.8083333333333333,0.8928571428571429,0.8294888815134418,0.7853754940711463,0.8045948284148803,0.9121810995328782,0.10977694815325709,0.9525691699604744,0.6181818181818182,0.9052890528905289,0.8608643081056874,0.8593772299129443,0.8601173118820178,0.9398280291137433,0.09779867061517718,0.9403453689167975,0.7784090909090909,0.8698060941828255,0.8251799557032116,0.7660482921083628,0.7894704189001389,0.9054657062607592,0.09522611227436423,0.9487632508833922,0.5833333333333334,0.9180327868852459,0.9583333333333333,0.5833333333333334,0.6211180124223603,0.7999999999999999,0.038751269524691025,1.0,0.16666666666666666,0.40350877192982454,0.3111111111111111,0.4435483870967742,0.3163961038961039,0.7371188782108091,0.005104167554154913,0.0,0.0,0.7741935483870968,1.0,19
Resnet152,0.3,1,0.8984962406015038,0.8615250567671754,0.8220195482638921,0.8394278446297088,0.9262095370692656,0.10083419652112409,0.9546899841017488,0.6893491124260355,0.9041916167664671,0.8205868528839051,0.8205868528839051,0.8205868528839051,0.9119720674142214,0.08481386882394315,0.9430604982206405,0.6981132075471698,0.8865384615384615,0.8544153731631331,0.7850332594235033,0.8123214515112772,0.9151219512195122,0.10383752220863401,0.9609756097560975,0.6090909090909091,0.9009216589861752,0.8850670430486944,0.8620222929936305,0.8724672147391872,0.9609076433121019,0.1146051507218749,0.9490445859872612,0.775,0.9090909090909091,0.8638783269961978,0.8094861660079051,0.8328682170542636,0.8993172835070068,0.09373181330757677,0.9644268774703557,0.6545454545454545,0.9126691266912669,0.8787352524775838,0.8579188668474382,0.8676967084046731,0.9422095761381476,0.0967833306896333,0.9544740973312402,0.7613636363636364,0.8822714681440443,0.8418646198636934,0.7925727099755369,0.8132169477390941,0.9193394944278337,0.11040667582822133,0.950530035335689,0.6346153846153846,0.9016393442622951,0.45081967213114754,0.5,0.47413793103448276,0.7272727272727273,0.041523112279776814,1.0,0.0,0.17355889724310777,0.04467741935483871,0.22483766233766234,0.07454251883745963,0.5080964755337399,0.0007212110661837357,0.0,0.0,0.0,0.8993506493506493,16
Resnet152,0.3,2,0.8878446115288221,0.8433029189872419,0.8066081222189819,0.822790636221588,0.9127712815495621,0.10681458767132357,0.9475357710651828,0.665680473372781,0.907185628742515,0.8274004364429897,0.8223662123145101,0.8248498688996024,0.8953870946082052,0.08122325983205093,0.9466192170818505,0.6981132075471698,0.8692307692307693,0.8280542986425339,0.7507760532150776,0.7792428328838278,0.8910864745011087,0.1100157763784443,0.9560975609756097,0.5454545454545454,0.8917050691244239,0.8679433010767343,0.8582271762208068,0.8628751974723539,0.9480626326963907,0.10036481205850864,0.9331210191082803,0.7833333333333333,0.8928571428571429,0.8294888815134418,0.7853754940711463,0.8045948284148803,0.8944304707150557,0.1382499382770897,0.9525691699604744,0.6181818181818182,0.9040590405904059,0.86472152279304,0.8462564221492792,0.8549675235568567,0.9305605109176537,0.10472791474122707,0.9481946624803768,0.7443181818181818,0.8698060941828255,0.822324414715719,0.7706917640663224,0.7917648502700049,0.9027702274168705,0.11264944817967287,0.9452296819787986,0.5961538461538461,0.8852459016393442,0.6235632183908046,0.5651515151515152,0.5801376597836775,0.6848484848484848,0.06556369923099988,0.9636363636363636,0.16666666666666666,0.19298245614035087,0.04824561403508772,0.25,0.08088235294117647,0.4661339111412874,6.970091137924616e-05,0.0,0.0,0.0,1.0,11
Densenet121,0.5,1,0.8853383458646616,0.8465765359435011,0.7909544595064957,0.8138621307186626,0.9180957846116217,0.09464346851680187,0.9546899841017488,0.6272189349112426,0.8982035928143712,0.8162206242123211,0.7864097226885114,0.8000704225352113,0.8935741623581548,0.08360879255521587,0.9501779359430605,0.6226415094339622,0.8788461538461538,0.8332985739982794,0.7834811529933481,0.8042531324876463,0.918980044345898,0.1107606380319488,0.948780487804878,0.6181818181818182,0.9032258064516129,0.895995747696669,0.8558917197452229,0.872897665467325,0.9514331210191083,0.09198094885830031,0.9617834394904459,0.75,0.8571428571428571,0.7773378362641201,0.6711462450592885,0.7026766125493638,0.8771828961552282,0.08315056966966877,0.9604743083003953,0.38181818181818183,0.897908979089791,0.8568332507716343,0.834107856429285,0.8446590990186307,0.932986656200942,0.0895986086022326,0.9466248037676609,0.7215909090909091,0.8725761772853186,0.843313526096545,0.7538846606867808,0.7855103912375195,0.9078553954879044,0.1027003221367934,0.9628975265017667,0.5448717948717948,0.8688524590163934,0.4491525423728814,0.4818181818181818,0.4649122807017544,0.7878787878787878,0.0665192520727192,0.9636363636363636,0.0,0.2719298245614035,0.06798245614035088,0.25,0.10689655172413794,0.46805588130785103,0.00014702839446830167,0.0,0.0,1.0,0.0,14
Densenet121,0.5,2,0.8922305764411027,0.8584548349254232,0.8018174805505123,0.8252708978328174,0.9166470682307786,0.10092683641098346,0.958664546899841,0.6449704142011834,0.8952095808383234,0.8046235679214403,0.7999395689249983,0.8022498519834221,0.8738333445242731,0.0902470970593199,0.9395017793594306,0.660377358490566,0.8788461538461538,0.8484213303626396,0.7635254988913525,0.7946223144485334,0.9129268292682926,0.10785631858259132,0.9634146341463414,0.5636363636363636,0.9078341013824884,0.8932379349046016,0.871947983014862,0.8816955158784244,0.956395966029724,0.09776451353501475,0.9522292993630573,0.7916666666666666,0.8896103896103896,0.8670082683125655,0.7264822134387352,0.7702501096972356,0.88300395256917,0.10526498687328854,0.9802371541501976,0.4727272727272727,0.9163591635916359,0.8851766513056836,0.8623296346510633,0.8730107684957182,0.9328707007278436,0.09949522361951221,0.957613814756672,0.7670454545454546,0.8670360110803325,0.834360219068957,0.7433858838452478,0.7748440748440748,0.9104715955422669,0.10319239982897539,0.9611307420494699,0.5256410256410257,0.8688524590163934,0.581140350877193,0.556060606060606,0.5642857142857143,0.6545454545454545,0.09319182676632684,0.9454545454545454,0.16666666666666666,0.2719298245614035,0.06798245614035088,0.25,0.10689655172413794,0.5852411363823731,0.00023373253552026927,0.0,0.0,1.0,0.0,12
Densenet121,0.5,3,0.881578947368421,0.8316900949725765,0.7993880584378322,0.8137824127834296,0.9167999360307053,0.10535113608498396,0.9419713831478538,0.6568047337278107,0.8952095808383234,0.8065492957746478,0.7922849660914524,0.7991236360512072,0.9130463976364736,0.08661910629961558,0.9430604982206405,0.6415094339622641,0.8692307692307693,0.8211009174311927,0.7607538802660754,0.7845531427457288,0.912749445676275,0.1270874069845924,0.948780487804878,0.5727272727272728,0.8963133640552995,0.8686769665124304,0.8742834394904458,0.8714074074074074,0.9476910828025478,0.10147790624608675,0.9235668789808917,0.825,0.8668831168831169,0.7884015594541911,0.7126482213438735,0.7403729517465408,0.8653251886453467,0.0944245738466659,0.9525691699604744,0.4727272727272727,0.9003690036900369,0.8584455667789002,0.8418456543456543,0.8497141618266257,0.935243328100471,0.09796059435606365,0.945054945054945,0.7386363636363636,0.8656509695290858,0.8156616040283942,0.7633981154299176,0.7845339732644177,0.904469058621002,0.1159661369620344,0.9434628975265018,0.5833333333333334,0.819672131147541,0.5251322751322751,0.5287878787878788,0.5264643613267467,0.7242424242424241,0.07821146055025946,0.8909090909090909,0.16666666666666666,0.19298245614035087,0.04824561403508772,0.25,0.08088235294117647,0.49891565487682665,0.00019898773768364954,0.0,0.0,0.0,1.0,13
Densenet121,0.5,4,0.881578947368421,0.8296271622521881,0.803715393081909,0.8155298066097477,0.9145680661517767,0.10961195207534445,0.93879173290938,0.6686390532544378,0.8832335329341318,0.7818466993998909,0.7775129255354865,0.7796498350672418,0.9012287651917008,0.09470422834280232,0.9323843416370107,0.6226415094339622,0.8576923076923076,0.7967171717171717,0.7501108647450111,0.7691883202572039,0.8996230598669622,0.11777572170435502,0.9365853658536586,0.5636363636363636,0.9170506912442397,0.8935483870967742,0.9014861995753716,0.8973833543505674,0.9519108280254777,0.11191326725652463,0.9363057324840764,0.8666666666666667,0.8701298701298701,0.7941092364884186,0.7217391304347827,0.7489198663079808,0.8836507366151635,0.10875237003297882,0.9525691699604744,0.4909090909090909,0.8966789667896679,0.8554651607963246,0.8312669473383759,0.8424418604651163,0.9303018410161267,0.10097853989152375,0.9466248037676609,0.7159090909090909,0.8656509695290858,0.8072300307267051,0.7819720032617559,0.7933826024103494,0.9053864274712331,0.12150165706954802,0.9293286219081273,0.6346153846153846,0.8688524590163934,0.581140350877193,0.556060606060606,0.5642857142857143,0.6787878787878788,0.08394960944634852,0.9454545454545454,0.16666666666666666,0.20927318295739347,0.05231829573934837,0.25,0.08652849740932643,0.48324440290090653,0.0001759531516464189,1.0,0.0,0.0,0.0,12
Densenet121,0.5,5,0.9047619047619048,0.8753197966255384,0.8270759447230036,0.8478703657251794,0.9202688591828864,0.11715039161916495,0.9618441971383148,0.6923076923076923,0.9041916167664671,0.8229058407815424,0.8129322500503592,0.8177850518276051,0.9032431343584234,0.0975178484988935,0.9466192170818505,0.6792452830188679,0.8961538461538462,0.8707951070336392,0.8011086474501108,0.82890984865102,0.907960088691796,0.1312495723853757,0.9658536585365853,0.6363636363636364,0.923963133640553,0.9181028323187288,0.8882430997876858,0.9015717456892108,0.9641985138004247,0.11206318125576784,0.9681528662420382,0.8083333333333333,0.8928571428571429,0.842723880597015,0.7640316205533597,0.79464592383069,0.8650377290693497,0.12180475753298126,0.9644268774703557,0.5636363636363636,0.9188191881918819,0.8876367018677891,0.8680114528328815,0.8772802122404172,0.9427982731554161,0.113997687329919,0.957613814756672,0.7784090909090909,0.8878116343490304,0.8606696333969062,0.7891410709431911,0.8170625275663705,0.911207755730724,0.12245945843673578,0.9628975265017667,0.6153846153846154,0.9180327868852459,0.9583333333333333,0.5833333333333334,0.6211180124223603,0.5848484848484848,0.0963307579285228,1.0,0.16666666666666666,0.20927318295739347,0.06648089171974522,0.25,0.10503144654088051,0.47033161348910124,0.011744407663696088,1.0,0.0,0.0,0.0,12
Densenet121,0.4,1,0.8947368421052632,0.8620657099697886,0.8066528066528067,0.829762161750327,0.9266234560352208,0.1019860375150608,0.9594594594594594,0.6538461538461539,0.8922155688622755,0.7956805370827791,0.8134694151614852,0.8041055718475073,0.9151279124420869,0.10550117677081457,0.9288256227758007,0.6981132075471698,0.8923076923076924,0.8733031674208145,0.7853658536585366,0.8181999800219759,0.9178492239467849,0.11593273279453907,0.9707317073170731,0.6,0.9009216589861752,0.8915759833396885,0.8542993630573248,0.870254110612855,0.9612526539278132,0.09080790203086496,0.9585987261146497,0.75,0.8928571428571429,0.8624946328896521,0.742687747035573,0.7832974436603202,0.8948616600790513,0.0903788061624327,0.9762845849802372,0.509090909090909,0.9163591635916359,0.8800521452749062,0.8705535535892679,0.8751716040462427,0.9483195376052519,0.09933584255180994,0.9513343799058085,0.7897727272727273,0.8698060941828255,0.8447106109324759,0.7428309323185649,0.7768439604377104,0.911581498595633,0.1083570696957059,0.9664310954063604,0.5192307692307693,0.9016393442622951,0.7076271186440678,0.5742424242424242,0.5986842105263157,0.803030303030303,0.061899533755998305,0.9818181818181818,0.16666666666666666,0.2719298245614035,0.06798245614035088,0.25,0.10689655172413794,0.5563279222309666,0.0002475082595825481,0.0,0.0,1.0,0.0,12
Densenet121,0.4,2,0.8953634085213033,0.8653418554121118,0.8048865956105775,0.8297067026167072,0.9162284456402102,0.09376149007655714,0.9618441971383148,0.6479289940828402,0.8802395209580839,0.7757335661048814,0.7757335661048814,0.7757335661048814,0.8728933055798026,0.087074611604697,0.9288256227758007,0.6226415094339622,0.8903846153846153,0.8749812734082397,0.7774944567627494,0.8126126126126126,0.9092239467849224,0.0952186149521665,0.973170731707317,0.5818181818181818,0.9262672811059908,0.9251748251748252,0.8872611464968153,0.9037267080745341,0.9529458598726115,0.0970937572550429,0.9745222929936306,0.8,0.8766233766233766,0.8183150183150183,0.7185770750988142,0.7527672158850867,0.8970176068990299,0.09385729695584792,0.9644268774703557,0.4727272727272727,0.9077490774907749,0.8750048547459996,0.8444992507492508,0.8583850672017725,0.9266091051805339,0.08648527717927706,0.9560439560439561,0.7329545454545454,0.8795013850415513,0.8536076148285616,0.767588565733442,0.7989533823035191,0.9145827670562653,0.10353040766760123,0.9646643109540636,0.5705128205128205,0.9180327868852459,0.9583333333333333,0.5833333333333334,0.6211180124223603,0.6727272727272726,0.07511235212171849,1.0,0.16666666666666666,0.2719298245614035,0.06798245614035088,0.25,0.10689655172413794,0.49512999197025986,0.00016644881549661216,0.0,0.0,1.0,0.0,13
Densenet121,0.4,3,0.8853383458646616,0.8328129065833985,0.8158366337099369,0.8238396783530674,0.912566673878891,0.11678573980221353,0.9364069952305246,0.6952662721893491,0.8952095808383234,0.8015801644398767,0.8152487745920902,0.808143637885477,0.9103605720808434,0.08990645212217836,0.9323843416370107,0.6981132075471698,0.8673076923076923,0.8049457690399111,0.7861419068736142,0.7948764856876611,0.9076718403547671,0.13602042140136994,0.926829268292683,0.6454545454545455,0.9032258064516129,0.8790605095541402,0.8790605095541402,0.8790605095541402,0.9555467091295117,0.13126597439179175,0.9331210191082803,0.825,0.8798701298701299,0.8184210526315789,0.7347826086956522,0.7657024198688296,0.8592885375494071,0.09305595357394561,0.9604743083003953,0.509090909090909,0.8991389913899139,0.8540206751440856,0.8451726844583988,0.8494716401734104,0.9326477094334237,0.11000169732878193,0.9403453689167975,0.75,0.8739612188365651,0.8205942964324938,0.7942375645555857,0.8061630599932144,0.9015244178671741,0.12320521727543714,0.9346289752650176,0.6538461538461539,0.8360655737704918,0.5378787878787878,0.5378787878787878,0.5378787878787878,0.6363636363636364,0.13122121185520494,0.9090909090909091,0.16666666666666666,0.19298245614035087,0.04824561403508772,0.25,0.08088235294117647,0.49794120416891885,0.00023381366655616232,0.0,0.0,0.0,1.0,13
Densenet121,0.4,4,0.8790726817042607,0.8347072338647915,0.7826525620643268,0.8041838546464283,0.9055700322668648,0.11751509797823219,0.9499205087440381,0.6153846153846154,0.8832335329341318,0.7830281690140846,0.7698583227019404,0.7761663373142023,0.8991472503860874,0.10495219745136587,0.9359430604982206,0.6037735849056604,0.8653846153846154,0.8205128205128205,0.7450110864745011,0.7727499750274698,0.8829046563192904,0.11635296470847468,0.9536585365853658,0.5363636363636364,0.9055299539170507,0.8955420466058763,0.8626326963906582,0.8770070848453431,0.9518312101910829,0.11639266668637599,0.9585987261146497,0.7666666666666667,0.8603896103896104,0.7733918128654971,0.7015810276679841,0.7277082176853964,0.8657563780093425,0.13468215400716999,0.9486166007905138,0.45454545454545453,0.8966789667896679,0.8554651607963246,0.8312669473383759,0.8424418604651163,0.9305872698729841,0.12002870655948344,0.9466248037676609,0.7159090909090909,0.8587257617728532,0.8122697563874035,0.7380855304883573,0.7649769585253456,0.8876619552414605,0.11891099384408424,0.950530035335689,0.5256410256410257,0.8852459016393442,0.45,0.4909090909090909,0.46956521739130436,0.7151515151515151,0.0674921374585197,0.9818181818181818,0.0,0.20927318295739347,0.05231829573934837,0.25,0.08652849740932643,0.509497988627286,0.00035715475373176487,1.0,0.0,0.0,0.0,11
