Scale,Fold,class_Accuracy,class_Precision,class_Recall,class_F1,class_AUC,class_Uncertainty,stain_Accuracy,stain_Precision,stain_Recall,stain_F1,stain_AUC,stain_Uncertainty,scanner_Accuracy,scanner_Precision,scanner_Recall,scanner_F1,scanner_AUC,scanner_Uncertainty,num_epochs_trained
n1_5,1,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.5302889906962306,0.5772715564596362,0.0,0.0,0.0,0.0,0.3281767543107425,0.0002754142006703071,0.0,0.0,0.0,0.0,0.23396693000816762,1.5776974284381736e-81,41
n1_5,2,0.7869674185463659,0.39397741530740277,0.49920508744038156,0.44039270687237025,0.476959294832598,0.5892704431433605,0.0,0.0,0.0,0.0,0.21195620678177252,6.142801584904439e-05,0.0,0.0,0.0,0.0,0.17780334645523688,6.997638229569224e-136,43
n1_5,3,0.7875939849624061,0.3940438871473354,0.4996025437201908,0.4405888538380652,0.46332348707914317,0.5785190567649746,0.0,0.0,0.0,0.0,0.2633687193401102,0.0004582792147597341,0.0,0.0,0.0,0.0,0.23509449443793784,0.00040077599059328684,37
n1_5,4,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.49364069952305245,0.49368581080468465,0.0,0.0,0.0,0.0,0.15537757475164654,1.1933000085554568e-12,0.011278195488721804,0.008982035928143712,0.09836065573770492,0.016460905349794237,0.22464587476400166,9.840196581170226e-36,16
n1_5,5,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.5224903810876662,0.5976534537469916,0.0,0.0,0.0,0.0,0.3233082591523349,2.614940978825786e-240,0.011278195488721804,0.011695906432748537,0.09836065573770492,0.020905923344947733,0.2770256328373207,4.002882380402768e-114,42
n2,1,0.7875939849624061,0.3940438871473354,0.4996025437201908,0.4405888538380652,0.5300984938993989,0.5772278411316778,0.0,0.0,0.0,0.0,0.32774032066124364,0.0009246639426033812,0.0037593984962406013,0.004024144869215291,0.03278688524590164,0.007168458781362008,0.25269024658462835,0.00035871222402897844,39
n2,2,0.7875939849624061,0.3940438871473354,0.4996025437201908,0.4405888538380652,0.48156414332884917,0.5964363724585748,0.0,0.0,0.0,0.0,0.3189972285321435,0.006851715549681201,0.0,0.0,0.0,0.0,0.2537390771520025,0.0004342927244399749,46
n2,3,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.4828153074759409,0.5751656579525742,0.0,0.0,0.0,0.0,0.258751800453797,0.0003097489227160411,0.011278195488721804,0.008982035928143712,0.09836065573770492,0.016460905349794237,0.22636943652826524,9.045321872944614e-137,36
n2,4,0.7863408521303258,0.39391086001255493,0.49880763116057236,0.44019642230796213,0.5034736267767943,0.5997676772605758,0.003132832080200501,0.0013397642015005359,0.002880184331797235,0.0018288222384784199,0.33463568247569253,0.0003369664514717844,0.008145363408521303,0.006535947712418301,0.07103825136612021,0.011970534069981583,0.25963188233854506,0.0006073781637602243,50
n2,5,0.7863408521303258,0.39391086001255493,0.49880763116057236,0.44019642230796213,0.4823520004515479,0.5854839468782038,0.0,0.0,0.0,0.0,0.3222508184936438,0.0007426769547494591,0.011278195488721804,0.009868421052631578,0.09836065573770492,0.017937219730941704,0.2828035445145511,0.000295530249759891,50
n2_5,1,0.7875939849624061,0.3940438871473354,0.4996025437201908,0.4405888538380652,0.5099081852475518,0.5753280923996537,0.0,0.0,0.0,0.0,0.32804968407825874,6.142801583945018e-05,0.0,0.0,0.0,0.0,0.2307389907433763,0.0005143936853714625,50
n2_5,2,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.503856972182764,0.5483043524646135,0.0,0.0,0.0,0.0,0.2585486274237896,5.305457716390981e-05,0.0,0.0,0.0,0.0,0.1822798252805831,2.5644962192829834e-146,31
n2_5,3,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.4938594180675629,0.5839857293613404,0.011278195488721804,0.008226691042047532,0.010368663594470046,0.009174311926605505,0.2659990856475094,0.0009844522041905462,0.0006265664160401002,0.0005120327700972862,0.00546448087431694,0.0009363295880149813,0.22392301955436925,0.00017466786843767015,40
n2_5,4,0.7869674185463659,0.39397741530740277,0.49920508744038156,0.44039270687237025,0.4956350363590183,0.5741068834114639,0.0,0.0,0.0,0.0,0.33290261226690876,6.142801583927082e-05,0.011278195488721804,0.008982035928143712,0.09836065573770492,0.016460905349794237,0.2640788701864922,1.1467825237060838e-46,45
n2_5,5,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.502483513795731,0.5168474962956119,0.0,0.0,0.0,0.0,0.1372181284786253,1.450392968112738e-18,0.011278195488721804,0.008982035928143712,0.09836065573770492,0.016460905349794237,0.20829189370965875,2.902186731549571e-28,19
n5,1,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.5202914365810293,0.5492562037962618,0.0,0.0,0.0,0.0,0.22416482342511332,1.967902781791295e-14,0.008145363408521303,0.007445589919816724,0.07103825136612021,0.01347848626231208,0.33147450871280487,0.00021267646897654666,30
n5,2,0.7875939849624061,0.5608913998744507,0.50068437738121,0.44347972774897115,0.4800589834526486,0.595110440381098,0.0,0.0,0.0,0.0,0.2759989733956599,0.00023671232740543515,0.011278195488721804,0.005623242736644799,0.09836065573770492,0.010638297872340425,0.2811952504211675,1.4458408335136794e-194,33
n5,3,0.7863408521303258,0.39391086001255493,0.49880763116057236,0.44019642230796213,0.48646296836342084,0.6195565683521556,0.0,0.0,0.0,0.0,0.31009328327695707,0.0002914183817296477,0.0012531328320802004,0.0026041666666666665,0.01092896174863388,0.004206098843322818,0.1806655811461172,0.0004297870645494141,50
n5,4,0.7800751879699248,0.47273303741280914,0.4980785693455377,0.44649859943977593,0.5006561556335312,0.6329916182497978,0.0,0.0,0.0,0.0,0.3245817843866171,4.510467811135593e-251,0.011278195488721804,0.013824884792626729,0.09836065573770492,0.024242424242424242,0.2707015435326805,0.0,50
n5,5,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.47902653785006727,0.5775119392388252,0.0,0.0,0.0,0.0,0.3023389888772652,0.0008353215203146501,0.011278195488721804,0.013824884792626729,0.09836065573770492,0.024242424242424242,0.23158532222657935,5.357819504858466e-63,43
n10,1,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.4798096913481529,0.515236892122437,0.0,0.0,0.0,0.0,0.25985534049033193,0.0003123113276887418,0.0012531328320802004,0.001349527665317139,0.01092896174863388,0.0024024024024024023,0.3326998124768174,0.0004313619282816645,23
n10,2,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.48475320081654927,0.5112609170063052,0.0,0.0,0.0,0.0,0.2828018441308862,0.00027674804067962124,0.0006265664160401002,0.00037537537537537537,0.00546448087431694,0.0007024938531787847,0.22689155378408488,7.157861509483128e-54,34
n10,3,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.457274625826662,0.532216184611437,0.0,0.0,0.0,0.0,0.16594904654285542,0.0003470691565025252,0.0,0.0,0.0,0.0,0.19672032092636202,1.7065327257565837e-15,24
n10,4,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.5239790782777208,0.4576699690776606,0.0,0.0,0.0,0.0,0.09668560440059211,0.0004209517437119364,0.011278195488721804,0.013824884792626729,0.09836065573770492,0.024242424242424242,0.22098729087130844,0.00013294959223366065,18
n10,5,0.7875939849624061,0.5608913998744507,0.50068437738121,0.44347972774897115,0.5244423853021138,0.6120412347649606,0.0,0.0,0.0,0.0,0.3220819517190576,4.619994603658067e-236,0.011278195488721804,0.011811023622047244,0.09836065573770492,0.0210896309314587,0.27841818225759357,0.0,47
